,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking,c_range,c_angle,id_new
9985,36761220,33.0,3.3984375,49.0546875,1.703125,1.4140625,-0.953125,1.0,2.0,15.0,48.96875,-1.0703125,-0.00042699999999999997,0.000244,49.172265995823935,3.963036258970643,33040.0
9986,36961588,33.0,3.0703125,48.8515625,1.6875,1.453125,-0.921875,1.0,4.0,16.0,48.7734375,-1.0078125,-0.00042699999999999997,0.000244,48.94795171954657,3.5962998492736937,33040.0
9987,37064160,33.0,2.921875,48.7578125,1.671875,1.453125,-0.8671875,0.0,4.0,17.0,48.7734375,-0.9453125,-0.000366,0.000244,48.84528261051195,3.4294224417985113,33040.0
9988,37162359,33.0,2.8125,48.671875,1.65625,1.421875,-0.859375,0.0,2.0,18.0,48.5703125,-0.9453125,-0.000366,0.000244,48.75306731135616,3.3071538647516157,33040.0
9989,37259898,33.0,2.671875,48.578125,1.65625,1.421875,-0.859375,0.0,3.0,18.0,0.0,0.0,-0.000366,0.000244,48.65154822337363,3.1481879666863577,33040.0
9990,37363176,33.0,2.53125,48.4921875,1.65625,1.421875,-0.859375,0.0,3.0,18.0,0.0,0.0,-0.000305,0.000244,48.558207082816146,2.98807789228714,33040.0
9991,37459505,33.0,2.7265625,48.34375,1.6328125,1.1484375,-0.9375,1.0,4.0,19.0,48.3671875,-1.0078125,-0.000366,0.000244,48.420577310983255,3.2280325489012403,33040.0
9992,37561423,33.0,2.6171875,48.25,1.6328125,1.1484375,-0.9375,1.0,3.0,19.0,0.0,0.0,-0.000305,0.000244,48.320928906739326,3.104808111234277,33040.0
9993,37660012,33.0,2.5,48.15625,1.6328125,1.1484375,-0.9375,1.0,3.0,18.0,0.0,0.0,-0.000305,0.000244,48.22109926227834,2.9718048016193874,33040.0
9994,37759371,33.0,2.390625,48.0,1.609375,1.1484375,-1.625,1.0,4.0,19.0,48.171875,-1.703125,-0.000305,0.000244,48.059495293756726,2.8512424422652436,33040.0
9995,37860790,33.0,2.7421875,47.828125,1.5859375,0.71875,-0.9296875,0.0,4.0,20.0,47.96875,-0.9453125,-0.000366,0.000244,47.90667107304348,3.2814155180868703,33040.0
9996,37964699,33.0,2.75,47.71875,1.5625,0.6328125,-1.0859375,1.0,2.0,21.0,47.5703125,-1.1328125,-0.000366,0.000244,47.797924657483826,3.2982697651967983,33040.0
9997,38060997,33.0,2.9375,47.6015625,1.5390625,0.375,-1.15625,1.0,2.0,22.0,47.7734375,-1.1953125,-0.000366,0.000244,47.6921131707477,3.5312537108908626,33040.0
9998,38263175,33.0,3.0234375,47.40625,1.5078125,0.2265625,-1.4140625,1.0,2.0,24.0,47.8515625,-1.53125,-0.00042699999999999997,0.000244,47.50256533471541,3.6492215032573716,33040.0
9999,38361004,33.0,3.015625,47.2734375,1.484375,0.203125,-0.984375,0.0,2.0,25.0,47.375,-0.875,-0.00042699999999999997,0.000244,47.36952487841768,3.6500156623279003,33040.0
10000,38455893,33.0,3.0078125,47.1640625,1.4609375,0.1875,-1.140625,1.0,2.0,26.0,47.171875,-1.1953125,-0.00042699999999999997,0.000183,47.25987439190949,3.649004978347553,33040.0
10001,38558162,33.0,3.015625,47.0546875,1.4296875,0.1640625,-1.078125,1.0,2.0,27.0,47.171875,-1.0703125,-0.00042699999999999997,0.000183,47.15122066143443,3.666937832823739,33040.0
10002,38662261,33.0,3.0,46.953125,1.390625,0.1640625,-0.90625,0.0,2.0,28.0,47.171875,-0.875,-0.00042699999999999997,0.000183,47.048867651258355,3.6558590427607673,33040.0
10003,38762680,33.0,2.9375,46.859375,1.3671875,0.203125,-1.1171875,1.0,2.0,29.0,46.9765625,-1.1953125,-0.00042699999999999997,0.000183,46.95135707986112,3.587038975379687,33040.0
10004,38863069,33.0,3.0703125,46.828125,1.2265625,0.078125,-0.984375,0.0,2.0,30.0,47.125,-0.953125,-0.00042699999999999997,0.000183,46.92867044636233,3.751260975400798,33040.0
10005,38960018,33.0,3.0625,46.7265625,1.2265625,0.078125,-0.984375,0.0,3.0,30.0,0.0,0.0,-0.00042699999999999997,0.000183,46.82681442631355,3.7498526172895335,33040.0
10006,39060538,33.0,3.0546875,46.6328125,1.2265625,0.078125,-0.984375,0.0,3.0,30.0,0.0,0.0,-0.00042699999999999997,0.000183,46.73275422423562,3.7478119246453785,33040.0
10010,39958155,33.0,-23.15625,27.0078125,0.6015625,0.015625,0.0,0.0,1.0,4.0,35.6484375,0.0,0.005063,0.000122,35.57574806097064,-40.60948307067052,33044.0
10011,40054478,33.0,-23.1484375,27.03125,0.5703125,0.0078125,0.0,0.0,2.0,5.0,35.6484375,0.0,0.005063,0.000122,35.58846210858101,-40.57537389314771,33044.0
10012,40152617,33.0,-23.171875,27.0234375,0.5703125,0.015625,-0.0078125,0.0,2.0,6.0,35.6484375,0.0,0.005063,0.000122,35.597780342769006,-40.61220578858236,33044.0
10013,40256306,33.0,-23.28125,26.921875,0.609375,0.0703125,-0.0546875,0.0,2.0,7.0,35.6484375,0.0,0.005063,0.000122,35.592189523519416,-40.852291168779445,33044.0
10014,40356085,33.0,-23.2890625,26.9140625,0.609375,0.0703125,-0.0546875,0.0,3.0,7.0,0.0,0.0,0.005063,0.000122,35.59139211077325,-40.87003076542245,33044.0
10015,40458944,33.0,-23.296875,26.9140625,0.609375,0.0703125,-0.0546875,0.0,3.0,7.0,0.0,0.0,0.005063,0.000122,35.59650467418861,-40.8795398692799,33044.0
10016,40550156,33.0,-23.3046875,26.90625,0.609375,0.0703125,-0.0546875,0.0,3.0,6.0,0.0,0.0,0.005063,0.000122,35.59571250214211,-40.89727792252191,33044.0
10017,40649345,33.0,-23.3125,26.8984375,0.609375,0.0703125,-0.0546875,0.0,3.0,5.0,0.0,0.0,0.005063,0.000122,35.59492374189621,-40.91501676359148,33044.0
10018,40749764,33.0,-23.3203125,26.890625,0.609375,0.0703125,-0.0546875,0.0,3.0,4.0,0.0,0.0,0.005063,0.000122,35.5941383936777,-40.932756389140245,33044.0
10019,40852393,33.0,-23.328125,26.8828125,0.609375,0.0703125,-0.0546875,0.0,3.0,3.0,0.0,0.0,0.005063,0.000122,35.59335645771246,-40.950496795818914,33044.0
10020,40951402,33.0,-23.3359375,26.875,0.609375,0.0703125,-0.0546875,0.0,3.0,2.0,0.0,0.0,0.005063,0.000122,35.59257793422536,-40.96823798027733,33044.0
10021,41053964,33.0,-23.34375,26.875,0.609375,0.0703125,-0.0546875,0.0,3.0,1.0,0.0,0.0,0.005063,0.000122,35.59770061482202,-40.97773264747804,33044.0
10022,41149703,33.0,-23.3515625,26.8671875,0.609375,0.0703125,-0.0546875,0.0,3.0,0.0,0.0,0.0,0.005063,0.000122,35.59692733020032,-40.995472259200746,33044.0
10023,41257252,33.0,-23.359375,26.859375,0.609375,0.0703125,-0.0546875,0.0,3.0,0.0,0.0,0.0,0.005063,0.000122,35.5961574580916,-41.01321263996719,33044.0
10024,41356840,33.0,-23.3671875,26.8515625,0.609375,0.0703125,-0.0546875,0.0,3.0,0.0,0.0,0.0,0.005124,0.000122,35.59539099871727,-41.030953786425634,33044.0
10028,42960009,33.0,-20.171875,21.6875,0.0,0.0,50.4140625,1.0,1.0,0.0,29.625,50.4140625,0.005307,0.0,29.618443532124118,-42.926366615687456,33048.0
10029,44059504,33.0,5.765625,62.03125,0.921875,0.125,0.0078125,0.0,2.0,6.0,61.7265625,0.0,-0.00061,6.1e-05,62.29862284355189,5.3102198529082045,33048.0
10030,44352051,33.0,3.109375,62.2734375,0.9375,1.5,1.0625,1.0,2.0,9.0,62.328125,1.203125,-0.000305,6.1e-05,62.351016278461984,2.8584616554648323,33048.0
10031,44457320,33.0,2.671875,62.3203125,0.90625,1.6875,1.1328125,1.0,2.0,10.0,62.328125,1.078125,-0.000244,6.1e-05,62.377562200788844,2.454953460846332,33048.0
10032,44557394,33.0,2.5,62.4296875,0.90625,1.6953125,1.09375,1.0,2.0,11.0,62.328125,1.015625,-0.000244,6.1e-05,62.47972376177456,2.2931871285990484,33048.0
10033,44657573,33.0,2.328125,62.5390625,0.90625,1.6953125,1.09375,1.0,3.0,11.0,0.0,0.0,-0.000183,6.1e-05,62.58238174114606,2.1319502264006167,33048.0
10034,44757562,33.0,2.140625,62.6640625,0.9140625,1.7109375,1.234375,1.0,4.0,12.0,62.7265625,1.203125,-0.000183,6.1e-05,62.700614067124825,1.9564818983837757,33048.0
10035,44861811,33.0,2.4453125,62.796875,0.9296875,1.1953125,1.296875,1.0,4.0,13.0,62.921875,1.265625,-0.000244,6.1e-05,62.84446724245724,2.2299729832685027,33048.0
10036,44958170,33.0,2.328125,62.921875,0.9296875,1.1953125,1.296875,1.0,3.0,13.0,0.0,0.0,-0.000183,6.1e-05,62.964930870534985,2.1189914432461703,33048.0
10037,45056138,33.0,2.203125,63.0546875,0.9296875,1.1953125,1.296875,1.0,3.0,13.0,0.0,0.0,-0.000183,6.1e-05,63.09316425325553,2.001095237393147,33048.0
10038,45155737,33.0,2.1015625,63.1796875,0.9375,1.1796875,1.1328125,1.0,4.0,14.0,63.3125,1.0859375,-0.000183,6.1e-05,63.21463024916829,1.9051420893679367,33048.0
10039,45253096,33.0,1.984375,63.2890625,0.9375,1.1796875,1.1328125,1.0,3.0,14.0,0.0,0.0,-0.000183,6.1e-05,63.320164057506446,1.795872340444609,33048.0
10045,46860613,33.0,10.0078125,28.46875,0.1484375,-0.25,-0.078125,0.0,1.0,4.0,29.953125,0.0,-0.0025009999999999998,0.0,30.176580946118733,19.36845011059627,33054.0
10046,46956522,33.0,9.9921875,28.4296875,0.1015625,-0.2421875,-0.078125,0.0,2.0,5.0,29.953125,0.0,-0.0025009999999999998,0.0,30.134547323343227,19.365054415456672,33054.0
10047,47051620,33.0,9.984375,28.3984375,0.078125,-0.234375,-0.0703125,0.0,2.0,6.0,29.953125,0.0,-0.0025009999999999998,0.0,30.102474924531226,19.370748400393364,33054.0
10048,47158579,33.0,9.984375,28.375,0.0546875,-0.21875,-0.0703125,0.0,2.0,7.0,29.953125,0.0,-0.0025009999999999998,0.0,30.080365176317674,19.385555482987556,33054.0
10049,47257378,33.0,9.984375,28.359375,0.0390625,-0.2109375,-0.0625,0.0,2.0,8.0,29.953125,0.0,-0.0025009999999999998,0.0,30.065626461646364,19.395438969706515,33054.0
10050,47357127,33.0,9.984375,28.3515625,0.03125,-0.1953125,-0.0625,0.0,2.0,9.0,29.953125,0.0,-0.0025009999999999998,0.0,30.05825744004518,19.40038434768142,33054.0
10051,47454916,33.0,9.9765625,28.3359375,0.0234375,-0.1796875,-0.0546875,0.0,2.0,10.0,29.953125,0.0,-0.0025009999999999998,0.0,30.040924641567084,19.396228828226732,33054.0
10052,47554667,33.0,9.9765625,28.328125,0.015625,-0.1640625,-0.046875,0.0,2.0,11.0,29.953125,0.0,-0.0025009999999999998,0.0,30.033555655833215,19.401178467442637,33054.0
10053,47657966,33.0,9.96875,28.3203125,0.0078125,-0.1484375,-0.046875,0.0,2.0,12.0,29.953125,0.0,-0.0025009999999999998,0.0,30.023592001293853,19.392068510781666,33054.0
10055,47860754,33.0,9.9609375,28.3125,0.0,-0.1171875,-0.03125,0.0,2.0,14.0,29.953125,0.0,-0.0025009999999999998,0.0,30.01362910627281,19.382952505868293,33054.0
10056,47958323,33.0,9.953125,28.3125,0.0,-0.1015625,-0.03125,0.0,2.0,15.0,29.953125,0.0,-0.0025009999999999998,0.0,30.011037194932552,19.36888259423139,33054.0
10057,48056251,33.0,9.9453125,28.3125,0.0,-0.0859375,-0.0234375,0.0,2.0,16.0,29.953125,0.0,-0.0025009999999999998,0.0,30.008447093654418,19.3548102529299,33054.0
10058,48155460,33.0,9.953125,28.3046875,0.0,-0.0859375,-0.0234375,0.0,3.0,16.0,0.0,0.0,-0.0025009999999999998,0.0,30.003666971526684,19.3738304471392,33054.0
10059,48257699,33.0,9.96875,28.3046875,0.0,-0.0859375,-0.0234375,0.0,3.0,16.0,0.0,0.0,-0.0025009999999999998,0.0,30.00885387740019,19.401973894562865,33054.0
10060,48359338,33.0,9.9765625,28.296875,0.0,-0.0859375,-0.0234375,0.0,3.0,15.0,0.0,0.0,-0.0025009999999999998,0.0,30.004081956994305,19.421001335768697,33054.0
10061,48457916,33.0,9.984375,28.296875,0.0,-0.0859375,-0.0234375,0.0,3.0,14.0,0.0,0.0,-0.0025009999999999998,0.0,30.00668057127029,19.435069999369716,33054.0
10088,356950,34.0,1.9609375,60.34375,1.203125,0.0078125,-1.390625,1.0,1.0,4.0,60.53125,-1.3828125,-0.000183,0.000122,60.375603019277634,1.8612353285561192,34004.0
10089,463504,34.0,2.15625,60.1953125,1.2109375,-0.09375,-1.5390625,1.0,2.0,5.0,60.3359375,-1.578125,-0.000183,0.000122,60.23391952243483,2.0515089764613936,34004.0
10090,558260,34.0,2.2109375,60.1171875,1.28125,-0.1328125,-0.3359375,0.0,2.0,6.0,61.7265625,0.0,-0.000183,0.000122,60.15782972763448,2.1062249630296614,34004.0
10091,653767,34.0,2.3359375,60.1875,1.4453125,-0.2265625,-0.0703125,0.0,2.0,7.0,61.7265625,0.0,-0.000183,0.000183,60.23281298639394,2.2225914041556423,34004.0
10092,761134,34.0,2.390625,60.203125,1.4765625,-0.2578125,-0.015625,0.0,2.0,8.0,62.09375,0.0,-0.000244,0.000183,60.25057134713537,2.2739815700196506,34004.0
10093,865400,34.0,2.421875,60.203125,1.4765625,-0.2578125,-0.015625,0.0,3.0,8.0,0.0,0.0,-0.000244,0.000183,60.25181937735366,2.303675000427094,34004.0
10094,958037,34.0,2.3984375,60.453125,1.8828125,-0.2109375,0.0,0.0,4.0,9.0,64.2109375,0.0,-0.000244,0.000183,60.50068449783879,2.271980346771448,34004.0
10095,1059431,34.0,2.484375,60.6640625,2.2734375,-0.2578125,0.0,0.0,4.0,10.0,64.2109375,0.0,-0.000244,0.000244,60.71491248568618,2.3451232727960987,34004.0
10096,1156586,34.0,2.5078125,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,10.0,0.0,0.0,-0.000244,0.000244,60.71587603369536,2.367222026403905,34004.0
10097,1261671,34.0,2.5390625,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,10.0,0.0,0.0,-0.000244,0.000244,60.717174813909224,2.3966859339132642,34004.0
10098,1358626,34.0,2.5625,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,9.0,0.0,0.0,-0.000244,0.000244,60.718159435657356,2.4187830330916906,34004.0
10099,1465140,34.0,2.5859375,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,8.0,0.0,0.0,-0.000244,0.000244,60.719153088278595,2.4408794123304465,34004.0
10100,1559748,34.0,2.6171875,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,7.0,0.0,0.0,-0.000244,0.000244,60.720492005698226,2.47034012011052,34004.0
10101,1655857,34.0,2.640625,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,6.0,0.0,0.0,-0.000244,0.000244,60.72150672862566,2.4924347940696117,34004.0
10102,1757686,34.0,2.671875,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,5.0,0.0,0.0,-0.000244,0.000244,60.72287373815185,2.5218932044240328,34004.0
10103,1859345,34.0,2.6953125,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,4.0,0.0,0.0,-0.000244,0.000244,60.723909528920835,2.543986137528286,34004.0
10104,1956673,34.0,2.7265625,60.6640625,2.2734375,-0.2578125,0.0,0.0,3.0,3.0,0.0,0.0,-0.000244,0.000244,60.72530462723355,2.5734422030346864,34004.0
10105,2050997,34.0,2.75,60.65625,2.2734375,-0.2578125,0.0,0.0,3.0,2.0,0.0,0.0,-0.000244,0.000244,60.718556999178595,2.5958672060926653,34004.0
10106,2155455,34.0,2.78125,60.65625,2.2734375,-0.2578125,0.0,0.0,3.0,1.0,0.0,0.0,-0.000244,0.000244,60.71998036581534,2.6253246572327726,34004.0
10123,10562958,34.0,14.203125,38.109375,0.6875,-0.265625,-0.09375,0.0,1.0,4.0,41.1796875,0.0,-0.002623,0.000122,40.6700531430222,20.440108956298907,34021.0
10124,10659497,34.0,14.1171875,38.046875,0.59375,-0.2421875,-0.0859375,0.0,2.0,5.0,40.203125,0.0,-0.002623,6.1e-05,40.58151894860247,20.35723233497681,34021.0
10125,10760315,34.0,14.0703125,38.0,0.515625,-0.2265625,-0.078125,0.0,2.0,6.0,40.203125,0.0,-0.002623,6.1e-05,40.52127458320698,20.318149183305092,34021.0
10126,10857894,34.0,14.0390625,37.96875,0.46875,-0.203125,-0.0703125,0.0,2.0,7.0,40.203125,0.0,-0.002623,6.1e-05,40.48112217369235,20.2920291301888,34021.0
10127,10957442,34.0,14.015625,37.9375,0.4296875,-0.1796875,-0.0625,0.0,2.0,8.0,40.203125,0.0,-0.002623,6.1e-05,40.44368492596372,20.27623988403599,34021.0
10128,11063890,34.0,14.0,37.9140625,0.390625,-0.1640625,-0.0546875,0.0,2.0,9.0,40.203125,0.0,-0.002623,6.1e-05,40.416285520244266,20.26697620549856,34021.0
10129,11362884,34.0,13.8671875,37.9921875,0.4296875,-0.03125,-0.0078125,0.0,2.0,12.0,40.203125,0.0,-0.002562,6.1e-05,40.4438524400843,20.052134130383713,34021.0
10130,11561371,34.0,13.7890625,37.984375,0.3828125,0.015625,0.0078125,0.0,2.0,14.0,40.203125,0.0,-0.002562,6.1e-05,40.40978827919705,19.951875962343333,34021.0
10131,11865837,34.0,13.71875,37.96875,0.328125,0.0625,0.015625,0.0,2.0,17.0,40.203125,0.0,-0.002562,6.1e-05,40.37115403509045,19.865642949617605,34021.0
10132,12060312,34.0,13.7265625,37.9453125,0.3046875,0.0390625,0.015625,0.0,2.0,19.0,40.203125,0.0,-0.002562,0.0,40.35176896728398,19.88738460730433,34021.0
10133,12359488,34.0,13.765625,37.90625,0.2734375,0.0,0.0,0.0,2.0,22.0,40.203125,0.0,-0.002562,0.0,40.328355045837476,19.958450941373858,34021.0
10134,12560124,34.0,13.71875,37.9140625,0.2578125,0.03125,0.0078125,0.0,2.0,24.0,40.203125,0.0,-0.002562,0.0,40.31972515799688,19.892051011733475,34021.0
10135,12658723,34.0,13.7265625,37.90625,0.25,0.015625,0.0078125,0.0,2.0,25.0,40.203125,0.0,-0.002562,0.0,40.315038225566724,19.906269512654948,34021.0
10136,12759902,34.0,13.765625,37.8828125,0.2421875,0.0,0.0,0.0,2.0,26.0,40.203125,0.0,-0.002562,0.0,40.30632598675773,19.969823184446355,34021.0
10137,12957249,34.0,13.8046875,37.859375,0.234375,-0.0234375,0.0,0.0,2.0,28.0,40.203125,0.0,-0.002562,0.0,40.29766336108437,20.03340425824562,34021.0
10138,13058903,34.0,13.7890625,37.859375,0.2265625,-0.0078125,0.0,0.0,2.0,29.0,40.203125,0.0,-0.002562,0.0,40.29231341111517,20.01252985637253,34021.0
10139,13158082,34.0,13.765625,37.8671875,0.21875,0.0,0.0,0.0,2.0,30.0,40.203125,0.0,-0.002562,0.0,40.29164083033578,19.977411588147863,34021.0
10140,13260741,34.0,13.75,37.8671875,0.2109375,0.0,0.0,0.0,2.0,31.0,40.203125,0.0,-0.002562,0.0,40.286305230936186,19.956526643654193,34021.0
10142,13657876,34.0,13.7421875,37.859375,0.1953125,0.0078125,0.0,0.0,2.0,34.0,40.203125,0.0,-0.002562,0.0,40.2762956672505,19.94987341630073,34021.0
10144,13859723,34.0,13.75,37.8515625,0.1875,0.0,0.0,0.0,2.0,36.0,40.203125,0.0,-0.002562,0.0,40.27161883624007,19.96411397117005,34021.0
10145,14359467,34.0,13.7734375,37.8359375,0.1640625,-0.0078125,0.0,0.0,2.0,40.0,40.203125,0.0,-0.002562,0.0,40.26494439422849,20.003052005881276,34021.0
10146,14459896,34.0,13.78125,37.828125,0.1640625,-0.015625,0.0,0.0,2.0,41.0,40.203125,0.0,-0.002562,0.0,40.260276856699896,20.017302745540622,34021.0
10147,14560516,34.0,13.8046875,37.8203125,0.15625,-0.0234375,0.0,0.0,2.0,42.0,40.203125,0.0,-0.002562,0.0,40.260966637306566,20.052447689068348,34021.0
10148,15459111,34.0,13.84375,37.7890625,0.1171875,-0.0390625,-0.0078125,0.0,2.0,51.0,40.203125,0.0,-0.002623,0.0,40.24503272071482,20.11994335021792,34021.0
10149,15562589,34.0,13.859375,37.78125,0.109375,-0.046875,-0.0078125,0.0,2.0,52.0,40.203125,0.0,-0.002623,0.0,40.243075515585595,20.144657916859924,34021.0
10151,15759517,34.0,13.84375,37.78125,0.109375,-0.03125,0.0,0.0,2.0,54.0,40.203125,0.0,-0.002623,0.0,40.23769707158947,20.12377002019834,34021.0
10152,15959104,34.0,13.8359375,37.78125,0.1015625,-0.015625,0.0,0.0,3.0,55.0,0.0,0.0,-0.002623,0.0,40.235009855428224,20.11332397840823,34021.0
10200,34660774,34.0,3.9375,50.1328125,0.7109375,0.1640625,1.046875,1.0,1.0,4.0,49.7265625,1.21875,-0.000549,6.1e-05,50.28720309790709,4.49087006828514,34054.0
10201,34758133,34.0,1.328125,49.328125,0.40625,0.5234375,0.25,0.0,2.0,5.0,48.96875,0.0,-0.000122,6.1e-05,49.34600117569052,1.5422758799646588,34054.0
10202,34856472,34.0,1.28125,49.34375,0.3984375,0.5,0.0625,0.0,2.0,6.0,49.171875,0.0,-0.000122,6.1e-05,49.36038153848692,1.4873965981615085,34054.0
10203,34957311,34.0,1.2265625,49.34375,0.3984375,0.5,0.0234375,0.0,2.0,7.0,49.171875,0.0,-0.000122,6.1e-05,49.3589922874131,1.4239368782847204,34054.0
10205,35158118,34.0,1.1015625,49.296875,0.375,0.515625,0.0078125,0.0,2.0,9.0,48.96875,0.0,-6.1e-05,0.0,49.30918093729637,1.280088857798181,34054.0
10206,35259177,34.0,1.046875,49.28125,0.359375,0.5234375,0.0078125,0.0,2.0,10.0,48.96875,0.0,-6.1e-05,0.0,49.292368058636875,1.2169435477474815,34054.0
10207,35459355,34.0,0.9921875,49.234375,0.3359375,0.4765625,0.0078125,0.0,2.0,12.0,48.96875,0.0,-6.1e-05,0.0,49.24437143142129,1.1544873363791663,34054.0
10208,35558167,34.0,0.703125,49.140625,0.2890625,0.703125,0.0078125,0.0,2.0,13.0,48.96875,0.0,0.0,0.0,49.14565504860272,0.8197564853154732,34054.0
10209,35659576,34.0,0.5859375,49.1328125,0.28125,0.7421875,0.0078125,0.0,2.0,14.0,48.96875,0.0,0.0,0.0,49.13630619932742,0.683253262258833,34054.0
10210,35761405,34.0,0.484375,49.125,0.2734375,0.7734375,0.0078125,0.0,2.0,15.0,48.96875,0.0,0.0,0.0,49.127387923037645,0.5649209949693127,34054.0
10211,35862834,34.0,0.40625,49.125,0.2734375,0.7734375,0.0078125,0.0,3.0,15.0,0.0,0.0,0.0,0.0,49.126679758177225,0.4738092587849331,34054.0
10212,35959983,34.0,0.328125,49.125,0.2734375,0.7734375,0.0078125,0.0,3.0,15.0,0.0,0.0,0.0,0.0,49.12609582508694,0.382695126208476,34054.0
10213,36062367,34.0,0.2578125,49.125,0.2734375,0.7734375,0.0078125,0.0,3.0,14.0,0.0,0.0,0.0,0.0,49.12567650715007,0.30069073878518654,34054.0
10221,39460343,34.0,4.3828125,46.828125,0.6875,0.0,0.0,0.0,1.0,4.0,47.125,0.0,-0.00061,6.1e-05,47.032779382317834,5.346941563150093,34062.0
10222,39559809,34.0,4.3046875,46.7109375,0.5234375,0.078125,-0.734375,0.0,2.0,5.0,45.9765625,-0.9453125,-0.00061,6.1e-05,46.90886927438736,5.265271059814284,34062.0
10223,39666388,34.0,4.3046875,46.671875,0.5390625,0.0625,-0.1484375,0.0,2.0,6.0,47.125,0.0,-0.00061,6.1e-05,46.86997173551827,5.269653082691786,34062.0
10224,39766767,34.0,3.8359375,46.5234375,0.3125,0.625,-0.609375,0.0,2.0,7.0,46.1796875,-0.8125,-0.000549,0.0,46.68130946449888,4.713473754396443,34062.0
10225,39864076,34.0,3.7109375,46.4375,0.296875,0.7109375,-0.9296875,1.0,2.0,8.0,46.1484375,-1.078125,-0.000549,0.0,46.585539208845766,4.568940683961082,34062.0
10226,39955345,34.0,2.0234375,47.171875,1.0703125,2.7890625,0.0,0.0,2.0,9.0,48.96875,0.0,-0.000244,0.000122,47.2152527297274,2.456196654138619,34062.0
10227,40052878,34.0,1.7109375,47.1875,1.1015625,2.8359375,0.078125,0.0,2.0,10.0,48.7734375,0.0,-0.000183,0.000122,47.21850763608382,2.0765366471767046,34062.0
10228,40151207,34.0,1.4296875,47.1953125,1.1015625,2.8359375,0.078125,0.0,3.0,10.0,0.0,0.0,-0.000122,0.000122,47.216962294500824,1.7351302987801334,34062.0
10229,40253076,34.0,1.140625,47.203125,1.1015625,2.8359375,0.078125,0.0,3.0,10.0,0.0,0.0,-0.000122,0.000122,47.21690412507209,1.3842363809598541,34062.0
10230,40354065,34.0,0.859375,47.2109375,1.1015625,2.8359375,0.078125,0.0,3.0,9.0,0.0,0.0,-6.1e-05,0.000122,47.218758401926785,1.0428329936474878,34062.0
10231,40458544,34.0,0.578125,47.21875,1.1015625,2.8359375,0.078125,0.0,3.0,8.0,0.0,0.0,0.0,0.000122,47.22228901777343,0.7014685380006788,34062.0
10232,40548546,34.0,0.2890625,47.2265625,1.1015625,2.8359375,0.078125,0.0,3.0,7.0,0.0,0.0,0.0,0.000122,47.22744713294709,0.3506893910540947,34062.0
10233,40647935,34.0,0.0078125,47.234375,1.1015625,2.8359375,0.078125,0.0,3.0,6.0,0.0,0.0,0.0,0.000122,47.23437564608832,0.00947664224125171,34062.0
10234,40747954,34.0,-0.2578125,47.2421875,1.1015625,2.8359375,0.078125,0.0,3.0,5.0,0.0,0.0,0.0,0.000122,47.242890968592434,-0.3126743764363931,34062.0
10235,40852793,34.0,-0.546875,47.25,1.1015625,2.8359375,0.078125,0.0,3.0,4.0,0.0,0.0,6.1e-05,0.000122,47.25316467989869,-0.6631159871135853,34062.0
10236,40952002,34.0,-0.828125,47.2578125,1.1015625,2.8359375,0.078125,0.0,3.0,3.0,0.0,0.0,0.000122,0.000122,47.26506779113705,-1.0039231417592551,34062.0
10237,41053554,34.0,-1.109375,47.265625,1.1015625,2.8359375,0.078125,0.0,3.0,2.0,0.0,0.0,0.000183,0.000122,47.27864231903503,-1.3445466391847012,34062.0
10238,41151103,34.0,-2.171875,48.421875,1.34375,3.515625,-0.109375,0.0,4.0,3.0,51.1640625,0.0,0.000305,0.000183,48.470558275423755,-2.568176519902409,34062.0
10239,41259262,34.0,-2.53125,48.4140625,1.34375,3.515625,-0.109375,0.0,3.0,2.0,0.0,0.0,0.000366,0.000183,48.48018847236886,-2.992890946587996,34062.0
10240,41358840,34.0,-2.8828125,48.3984375,1.34375,3.515625,-0.109375,0.0,3.0,1.0,0.0,0.0,0.00042699999999999997,0.000183,48.48421764194574,-3.408747764510017,34062.0
10249,44756362,34.0,-4.359375,43.734375,0.0,0.0,1.703125,1.0,1.0,4.0,45.1796875,1.6484375,0.000732,0.0,43.95110586812635,-5.692351883893384,34071.0
10250,44856601,34.0,-4.5078125,44.171875,0.0,0.046875,2.7890625,1.0,2.0,5.0,45.4921875,3.078125,0.000793,0.0,44.40129406392094,-5.826956064223363,34071.0
10251,44957170,34.0,-4.5,44.6171875,0.0,0.109375,7.625,1.0,2.0,6.0,45.78125,8.9609375,0.000732,0.0,44.84354379852418,-5.759261662287563,34071.0
10252,45055538,34.0,-4.5,45.4140625,0.0,0.109375,8.6875,1.0,2.0,7.0,46.578125,8.9609375,0.000732,0.0,45.63646647971232,-5.6588663039702825,34071.0
