,Unnamed: 0,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking,new_id,sub_ID_count
8322,9290,5159802,31.0,7.0546875,45.4296875,0.7109375,0.0,50.546875,1.0,1.0,0.0,45.984375,50.546875,-0.001098,6.1e-05,31.0_668,5
8323,9291,5655470,31.0,3.921875,39.6796875,0.0,0.0,0.0,0.0,1.0,0.0,39.875,0.0,-0.0006709999999999999,0.0,31.0_668,5
8324,9292,5757049,31.0,3.9375,40.546875,0.0,0.0,0.0,0.0,1.0,1.0,44.78125,0.0,-0.0006709999999999999,0.0,31.0_668,5
8325,9293,5855007,31.0,3.96875,40.8671875,0.0,0.0,0.0,0.0,1.0,2.0,44.78125,0.0,-0.0006709999999999999,0.0,31.0_668,5
8326,9294,5954015,31.0,4.0078125,41.15625,0.0,0.0,0.0,0.0,1.0,3.0,44.78125,0.0,-0.0006709999999999999,0.0,31.0_668,5
8335,9303,13053903,31.0,2.53125,22.96875,0.359375,0.0,33.90625,1.0,1.0,0.0,23.1171875,33.90625,-0.000793,6.1e-05,31.0_674,21
8336,9304,13558677,31.0,3.890625,57.890625,0.0,0.0,17.8515625,1.0,1.0,0.0,58.0234375,17.8515625,-0.000427,0.0,31.0_674,21
8337,9305,14058341,31.0,1.7578125,23.6171875,0.0,0.0,0.125,0.0,1.0,0.0,23.6875,0.125,-0.000488,0.0,31.0_674,21
8338,9306,15255313,31.0,4.8046875,62.578125,0.2421875,0.0703125,-1.0859375,1.0,1.0,2.0,63.234375,-1.078125,-0.000488,0.0,31.0_674,21
8339,9307,15360762,31.0,4.546875,62.1875,0.125,0.0859375,-0.0625,0.0,1.0,3.0,61.7265625,0.0,-0.000488,0.0,31.0_674,21
8340,9308,15457711,31.0,4.4453125,62.109375,0.1015625,0.1015625,0.0,0.0,1.0,4.0,61.7265625,0.0,-0.000488,0.0,31.0_674,21
8341,9309,15561189,31.0,4.3984375,62.046875,0.0859375,0.109375,0.0,0.0,2.0,5.0,61.7265625,0.0,-0.000488,0.0,31.0_674,21
8342,9310,15658088,31.0,4.296875,62.0078125,0.0703125,0.1328125,0.0078125,0.0,2.0,6.0,61.7265625,0.0,-0.000427,0.0,31.0_674,21
8343,9311,15758517,31.0,4.1875,61.9765625,0.0625,0.171875,0.0078125,0.0,2.0,7.0,61.7265625,0.0,-0.000427,0.0,31.0_674,21
8344,9312,15856666,31.0,4.125,61.9453125,0.0546875,0.1875,0.0078125,0.0,2.0,8.0,61.7265625,0.0,-0.000427,0.0,31.0_674,21
8345,9313,15959304,31.0,3.9375,61.90625,0.0546875,0.28125,-0.8125,1.0,2.0,9.0,61.9296875,-1.0703125,-0.000427,0.0,31.0_674,21
8346,9314,16056973,31.0,3.890625,61.84375,0.0546875,0.2890625,-0.15625,0.0,2.0,10.0,61.7265625,0.0,-0.000427,0.0,31.0_674,21
8347,9315,16156552,31.0,3.859375,61.8203125,0.0546875,0.2890625,-0.15625,0.0,3.0,10.0,0.0,0.0,-0.000366,0.0,31.0_674,21
8348,9316,16262001,31.0,3.828125,61.8046875,0.0546875,0.2890625,-0.15625,0.0,3.0,10.0,0.0,0.0,-0.000366,0.0,31.0_674,21
8349,9317,16354920,31.0,3.78125,61.71875,0.0546875,0.3046875,-1.1953125,1.0,4.0,11.0,61.7734375,-1.2734375,-0.000366,0.0,31.0_674,21
8350,9318,16459729,31.0,3.78125,61.609375,0.0703125,0.28125,-0.0625,0.0,4.0,12.0,61.9296875,0.0,-0.000366,0.0,31.0_674,21
8351,9319,16559093,31.0,3.7578125,61.6015625,0.0703125,0.28125,-0.0625,0.0,3.0,12.0,0.0,0.0,-0.000366,0.0,31.0_674,21
8352,9320,16657742,31.0,3.7109375,61.9453125,0.1484375,0.28125,2.46875,1.0,4.0,13.0,63.3984375,2.5625,-0.000366,0.0,31.0_674,21
8353,9321,16758571,31.0,3.6796875,62.1953125,0.1484375,0.28125,2.46875,1.0,3.0,13.0,0.0,0.0,-0.000366,0.0,31.0_674,21
8354,9322,16858160,31.0,3.6484375,62.4453125,0.1484375,0.28125,2.46875,1.0,3.0,12.0,0.0,0.0,-0.000366,0.0,31.0_674,21
8355,9323,17360664,31.0,3.8203125,15.9765625,0.0,0.0,-0.953125,0.0,1.0,0.0,16.4375,-0.953125,-0.001708,0.0,31.0_674,21
8358,9326,19359110,31.0,3.6875,57.1640625,2.59375,0.0,-1.515625,1.0,1.0,0.0,57.34375,-1.515625,-0.000427,0.000305,31.0_676,7
8359,9327,19458538,31.0,3.71875,55.8984375,2.5625,0.0,-0.0390625,0.0,1.0,1.0,52.15625,0.0,-0.000427,0.000305,31.0_676,7
8360,9328,19562559,31.0,3.6640625,56.5625,2.578125,0.0,-1.40625,1.0,1.0,2.0,57.5390625,-1.46875,-0.000427,0.000305,31.0_676,7
8361,9329,19664448,31.0,3.3671875,56.6015625,2.59375,0.0546875,-0.734375,0.0,1.0,3.0,56.9453125,-0.6875,-0.000366,0.000305,31.0_676,7
8362,9330,19758947,31.0,3.4609375,56.515625,2.59375,0.0234375,-1.515625,1.0,1.0,4.0,56.7421875,-1.578125,-0.000366,0.000305,31.0_676,7
8363,9331,20258734,31.0,7.9140625,24.2890625,0.3828125,0.0,36.671875,1.0,1.0,0.0,25.5546875,36.671875,-0.002318,6.1e-05,31.0_676,7
8364,9332,20761144,31.0,10.3984375,34.2578125,0.5546875,0.0,34.875,1.0,1.0,0.0,35.8125,34.875,-0.002196,0.000122,31.0_676,7
8368,9336,25253624,31.0,3.0546875,37.3046875,0.578125,0.0,-13.15625,1.0,1.0,0.0,37.4375,-13.15625,-0.000549,0.000122,31.0_679,30
8369,9337,25756249,31.0,7.3125,37.78125,0.59375,0.0,-48.3515625,1.0,1.0,0.0,38.4921875,-48.3515625,-0.001403,0.000122,31.0_679,30
8370,9338,26355841,31.0,7.9453125,38.734375,0.0,0.0,0.0,0.0,1.0,1.0,37.84375,0.0,-0.001464,0.0,31.0_679,30
8371,9339,26461140,31.0,7.609375,39.0625,0.015625,-0.03125,1.7421875,1.0,1.0,2.0,39.875,1.796875,-0.001403,0.0,31.0_679,30
8372,9340,26557809,31.0,7.484375,40.046875,0.296875,0.0,0.1328125,0.0,1.0,3.0,41.9140625,0.0,-0.001342,0.0,31.0_679,30
8373,9341,26856215,31.0,7.5390625,40.515625,0.5,-0.0078125,0.0,0.0,2.0,6.0,40.9375,0.0,-0.001342,6.1e-05,31.0_679,30
8374,9342,27958313,31.0,6.7421875,40.9453125,0.4765625,0.3671875,0.109375,0.0,4.0,12.0,39.9609375,0.0,-0.001159,6.1e-05,31.0_679,30
8375,9343,28059138,31.0,6.4921875,40.8671875,0.421875,0.5546875,0.0859375,0.0,2.0,13.0,39.9609375,0.0,-0.001159,6.1e-05,31.0_679,30
8376,9344,28363615,31.0,6.3671875,41.109375,0.421875,0.484375,3.015625,1.0,4.0,14.0,41.9921875,3.078125,-0.001098,6.1e-05,31.0_679,30
8377,9345,28460334,31.0,6.3203125,41.4140625,0.421875,0.484375,3.015625,1.0,3.0,14.0,0.0,0.0,-0.001098,6.1e-05,31.0_679,30
8378,9346,28560765,31.0,6.0859375,41.421875,0.390625,0.671875,0.21875,0.0,4.0,15.0,39.9609375,0.0,-0.001037,6.1e-05,31.0_679,30
8379,9347,29059255,31.0,5.9296875,41.078125,0.3125,0.4921875,0.0625,0.0,4.0,18.0,39.9609375,0.0,-0.001037,0.0,31.0_679,30
8380,9348,29957518,31.0,1.671875,56.0390625,0.0,0.0,33.90625,1.0,1.0,0.0,56.0703125,33.90625,-0.000122,0.0,31.0_679,30
8381,9349,30455532,31.0,2.609375,44.5234375,0.0,0.0,-15.7890625,1.0,1.0,0.0,44.6015625,-15.7890625,-0.000366,0.0,31.0_679,30
8382,9350,30554904,31.0,3.8046875,44.296875,0.0,-0.0078125,-13.78125,1.0,1.0,1.0,44.84375,-13.671875,-0.000549,0.0,31.0_679,30
8383,9351,31060652,31.0,2.5546875,63.671875,0.0,0.0,50.484375,1.0,1.0,0.0,63.7265625,50.484375,-0.000244,0.0,31.0_679,30
8384,9352,31560964,31.0,2.9296875,45.8828125,0.25,0.0,-32.1640625,1.0,1.0,0.0,45.984375,-32.1640625,-0.000427,0.0,31.0_679,30
8385,9353,32062600,31.0,3.84375,46.46875,0.0,0.0,0.5078125,0.0,1.0,0.0,46.6328125,0.5078125,-0.000549,0.0,31.0_679,30
8386,9354,32157709,31.0,2.9765625,46.390625,0.0,0.0,1.3671875,1.0,1.0,1.0,46.375,1.390625,-0.000427,0.0,31.0_679,30
8387,9355,32256078,31.0,2.9765625,46.5078125,0.0,0.0,1.578125,1.0,1.0,2.0,46.375,1.5859375,-0.000427,0.0,31.0_679,30
8388,9356,32358537,31.0,1.703125,46.3984375,0.0,0.0703125,1.234375,1.0,1.0,3.0,46.375,1.203125,-0.000183,0.0,31.0_679,30
8389,9357,32454436,31.0,1.78125,46.515625,0.0,0.046875,1.203125,1.0,1.0,4.0,46.578125,1.203125,-0.000183,0.0,31.0_679,30
8390,9358,32558729,31.0,1.78125,46.6328125,0.0,0.046875,1.203125,1.0,2.0,5.0,46.578125,1.203125,-0.000183,0.0,31.0_679,30
8391,9359,32658088,31.0,1.9296875,46.765625,0.0078125,-0.0546875,1.296875,1.0,2.0,6.0,46.9765625,1.328125,-0.000244,0.0,31.0_679,30
8392,9360,32760967,31.0,1.71875,46.9296875,0.0234375,0.109375,1.578125,1.0,2.0,7.0,46.9765625,1.6484375,-0.000183,0.0,31.0_679,30
8393,9361,32855496,31.0,1.703125,47.0625,0.03125,0.1171875,0.34375,0.0,2.0,8.0,48.96875,0.0,-0.000183,0.0,31.0_679,30
8394,9362,32959334,31.0,1.890625,47.1328125,0.0703125,-0.1015625,0.9609375,1.0,2.0,9.0,47.375,1.140625,-0.000244,0.0,31.0_679,30
8395,9363,33060340,31.0,1.8046875,47.2421875,0.0703125,0.0,1.0,1.0,2.0,10.0,47.375,1.015625,-0.000183,0.0,31.0_679,30
8396,9364,33156079,31.0,1.8046875,47.3359375,0.0703125,0.0,1.0,1.0,3.0,10.0,0.0,0.0,-0.000183,0.0,31.0_679,30
8397,9365,33255008,31.0,1.8046875,47.4375,0.0703125,0.0,1.0,1.0,3.0,10.0,0.0,0.0,-0.000183,0.0,31.0_679,30
8401,9369,35558967,31.0,-15.4453125,17.1953125,0.0,0.0,0.765625,0.0,1.0,0.0,23.1171875,0.765625,0.005185,0.0,31.0_681,7
8402,9370,35661176,31.0,-15.4609375,17.484375,0.0,0.0234375,1.0625,0.0,1.0,1.0,23.2734375,0.828125,0.005124,0.0,31.0_681,7
8403,9371,36159916,31.0,-14.90625,18.3984375,0.3671875,0.0,0.765625,0.0,1.0,0.0,23.6875,0.765625,0.00488,6.1e-05,31.0_681,7
8404,9372,36262965,31.0,-15.2890625,18.0,0.359375,0.015625,0.96875,0.0,1.0,1.0,23.765625,0.765625,0.005002,6.1e-05,31.0_681,7
8405,9373,36761620,31.0,-15.828125,18.2578125,0.2421875,0.0,0.765625,0.0,1.0,0.0,24.171875,0.765625,0.005063000000000001,6.1e-05,31.0_681,7
8406,9374,36863839,31.0,-15.6328125,18.71875,0.25,0.015625,0.96875,0.0,1.0,1.0,24.25,0.765625,0.005002,6.1e-05,31.0_681,7
8407,9375,37065760,31.0,-15.7890625,18.6484375,0.4765625,0.0546875,1.2421875,1.0,1.0,3.0,24.5,1.0234375,0.005002,0.000122,31.0_681,7
8413,9381,40649135,31.0,12.328125,32.65625,0.0,0.0,4.171875,1.0,1.0,0.0,34.9140625,4.171875,-0.002684,0.0,31.0_685,21
8414,9382,40750564,31.0,12.3671875,33.4375,0.0,0.1484375,0.1796875,0.0,1.0,1.0,37.84375,0.0,-0.002623,0.0,31.0_685,21
8415,9383,40853403,31.0,12.203125,34.015625,0.0078125,0.15625,0.0625,0.0,1.0,2.0,37.84375,0.0,-0.002562,0.0,31.0_685,21
8416,9384,40952402,31.0,12.046875,34.4296875,0.015625,0.1640625,0.0546875,0.0,1.0,3.0,37.84375,0.0,-0.002501,0.0,31.0_685,21
8417,9385,41054964,31.0,11.953125,34.6875,0.0234375,0.171875,0.0546875,0.0,1.0,4.0,37.84375,0.0,-0.00244,0.0,31.0_685,21
8418,9386,41150303,31.0,11.5546875,35.3203125,0.0390625,0.2109375,0.0703125,0.0,2.0,5.0,37.84375,0.0,-0.002318,0.0,31.0_685,21
8419,9387,41257652,31.0,11.3046875,35.6484375,0.0625,0.2421875,0.078125,0.0,2.0,6.0,37.84375,0.0,-0.002257,0.0,31.0_685,21
8420,9388,41357240,31.0,11.171875,35.75,0.0703125,0.265625,0.078125,0.0,2.0,7.0,37.84375,0.0,-0.002257,0.0,31.0_685,21
8421,9389,41453759,31.0,10.4296875,36.2421875,0.09375,0.421875,0.125,0.0,2.0,8.0,37.84375,0.0,-0.002074,0.0,31.0_685,21
8422,9390,41557109,31.0,10.0546875,36.40625,0.125,0.515625,0.140625,0.0,2.0,9.0,37.84375,0.0,-0.002013,0.0,31.0_685,21
8423,9391,41659998,31.0,9.8125,36.5,0.140625,0.5859375,0.15625,0.0,2.0,10.0,37.84375,0.0,-0.001952,0.0,31.0_685,21
8424,9392,41760597,31.0,9.5234375,36.59375,0.1484375,0.6953125,0.1796875,0.0,2.0,11.0,37.84375,0.0,-0.001891,0.0,31.0_685,21
8425,9393,41863806,31.0,9.421875,36.625,0.15625,0.7109375,0.1796875,0.0,2.0,12.0,37.84375,0.0,-0.00183,0.0,31.0_685,21
8426,9394,41960385,31.0,9.328125,36.6484375,0.1640625,0.7265625,0.1796875,0.0,2.0,13.0,37.84375,0.0,-0.00183,0.0,31.0_685,21
8427,9395,42057969,31.0,9.2734375,36.6640625,0.1640625,0.71875,0.1796875,0.0,2.0,14.0,37.84375,0.0,-0.00183,0.0,31.0_685,21
8428,9396,42160248,31.0,9.234375,36.6796875,0.171875,0.6796875,0.171875,0.0,2.0,15.0,37.84375,0.0,-0.00183,0.0,31.0_685,21
8429,9397,42260686,31.0,9.1796875,36.6953125,0.1796875,0.671875,0.1640625,0.0,2.0,16.0,37.84375,0.0,-0.00183,0.0,31.0_685,21
8430,9398,42360455,31.0,9.1640625,36.703125,0.1796875,0.6328125,0.15625,0.0,2.0,17.0,37.84375,0.0,-0.00183,0.0,31.0_685,21
8431,9399,42465134,31.0,9.15625,36.703125,0.1875,0.578125,0.140625,0.0,2.0,18.0,37.84375,0.0,-0.00183,0.0,31.0_685,21
8432,9400,42558763,31.0,9.09375,36.71875,0.1875,0.578125,0.140625,0.0,3.0,18.0,0.0,0.0,-0.0017690000000000002,0.0,31.0_685,21
8433,9401,42658952,31.0,9.0390625,36.734375,0.1875,0.578125,0.140625,0.0,3.0,18.0,0.0,0.0,-0.0017690000000000002,0.0,31.0_685,21
8438,9406,45255706,31.0,-4.8359375,49.1796875,0.453125,-0.0078125,0.8671875,0.0,1.0,2.0,49.96875,0.828125,0.000732,6.1e-05,31.0_687,29
8439,9407,45360005,31.0,-4.3984375,48.890625,0.6796875,-0.03125,0.0625,0.0,1.0,3.0,48.1796875,0.0,0.0006709999999999999,6.1e-05,31.0_687,29
8440,9408,45458144,31.0,-4.8828125,49.453125,0.359375,0.0234375,0.890625,0.0,1.0,4.0,51.59375,0.9609375,0.000732,0.0,31.0_687,29
8441,9409,45561796,31.0,-4.671875,49.234375,0.5546875,-0.03125,0.1875,0.0,2.0,5.0,48.1796875,0.0,0.000732,6.1e-05,31.0_687,29
8442,9410,45760704,31.0,-5.0,49.1328125,0.8046875,0.0,0.625,0.0,2.0,7.0,48.1796875,0.0,0.000732,0.000122,31.0_687,29
8443,9411,45857133,31.0,-4.984375,49.40625,0.7578125,0.0,2.375,1.0,2.0,8.0,54.5546875,2.859375,0.000732,6.1e-05,31.0_687,29
8444,9412,45960791,31.0,-4.78125,49.4140625,0.8828125,-0.140625,0.53125,0.0,2.0,9.0,48.1796875,0.0,0.000732,0.000122,31.0_687,29
8445,9413,46057166,31.0,-4.671875,49.3046875,0.9375,-0.1953125,0.1328125,0.0,2.0,10.0,48.1796875,0.0,0.000732,0.000122,31.0_687,29
8446,9414,46161045,31.0,-4.65625,49.3125,0.9375,-0.1953125,0.1328125,0.0,3.0,10.0,0.0,0.0,0.000732,0.000122,31.0_687,29
8447,9415,46258594,31.0,-4.6328125,49.328125,0.9375,-0.1953125,0.1328125,0.0,3.0,10.0,0.0,0.0,0.0006709999999999999,0.000122,31.0_687,29
8448,9416,46357773,31.0,-4.609375,49.34375,0.9375,-0.1953125,0.1328125,0.0,3.0,9.0,0.0,0.0,0.0006709999999999999,0.000122,31.0_687,29
8449,9417,46459582,31.0,-4.5703125,49.1953125,0.9921875,-0.203125,0.015625,0.0,4.0,10.0,48.1796875,0.0,0.0006709999999999999,0.000122,31.0_687,29
8450,9418,46554866,31.0,-4.484375,49.078125,1.0234375,-0.25,0.0234375,0.0,4.0,11.0,48.1796875,0.0,0.0006709999999999999,0.000122,31.0_687,29
8451,9419,46656565,31.0,-4.4765625,48.9765625,1.046875,-0.2265625,0.015625,0.0,2.0,12.0,48.1796875,0.0,0.0006709999999999999,0.000122,31.0_687,29
8452,9420,46758174,31.0,-4.3125,48.90625,1.0625,-0.34375,0.03125,0.0,2.0,13.0,48.1796875,0.0,0.0006709999999999999,0.000122,31.0_687,29
8453,9421,46859603,31.0,-4.3203125,48.828125,1.0703125,-0.3046875,0.0234375,0.0,2.0,14.0,48.1796875,0.0,0.0006709999999999999,0.000122,31.0_687,29
8454,9422,46959732,31.0,-4.2890625,48.828125,1.0703125,-0.3046875,0.0234375,0.0,3.0,14.0,0.0,0.0,0.0006709999999999999,0.000122,31.0_687,29
8455,9423,47052830,31.0,-4.2578125,48.8359375,1.0703125,-0.3046875,0.0234375,0.0,3.0,14.0,0.0,0.0,0.0006709999999999999,0.000122,31.0_687,29
8456,9424,47159789,31.0,-4.2265625,48.8359375,1.0703125,-0.3046875,0.0234375,0.0,3.0,13.0,0.0,0.0,0.0006709999999999999,0.000122,31.0_687,29
8457,9425,47258968,31.0,-4.1953125,48.8359375,1.0703125,-0.3046875,0.0234375,0.0,3.0,12.0,0.0,0.0,0.00061,0.000122,31.0_687,29
8458,9426,47357737,31.0,-4.1015625,49.078125,1.0390625,-0.359375,0.03125,0.0,4.0,13.0,51.3515625,0.0,0.00061,0.000122,31.0_687,29
8459,9427,47458116,31.0,-4.390625,49.2421875,1.0,-0.1015625,0.0078125,0.0,4.0,14.0,51.3515625,0.0,0.0006709999999999999,0.000122,31.0_687,29
8460,9428,47558277,31.0,-4.375,49.2421875,1.0,-0.1015625,0.0078125,0.0,3.0,13.0,0.0,0.0,0.0006709999999999999,0.000122,31.0_687,29
8461,9429,47658366,31.0,-4.3671875,49.2421875,1.0,-0.1015625,0.0078125,0.0,3.0,12.0,0.0,0.0,0.0006709999999999999,0.000122,31.0_687,29
8462,9430,47754645,31.0,-4.6796875,49.40625,0.9453125,0.15625,0.0,0.0,4.0,13.0,51.3515625,0.0,0.000732,0.000122,31.0_687,29
8463,9431,47859764,31.0,-4.5859375,49.4296875,0.9375,0.0546875,0.0,0.0,4.0,14.0,49.7265625,0.0,0.0006709999999999999,0.000122,31.0_687,29
8464,9432,47957733,31.0,-4.96875,49.5390625,0.890625,0.3984375,-0.0234375,0.0,2.0,15.0,51.3515625,0.0,0.000732,0.000122,31.0_687,29
8465,9433,48159070,31.0,-5.0546875,49.53125,0.890625,0.3984375,-0.0234375,0.0,3.0,15.0,0.0,0.0,0.000732,0.000122,31.0_687,29
8466,9434,49458137,31.0,-4.6875,62.0703125,0.96875,0.0,0.0,0.0,1.0,0.0,62.2578125,0.0,0.000549,0.000122,31.0_687,29
8469,9437,51552283,31.0,-3.8515625,135.2421875,0.0,0.0,0.0,0.0,1.0,0.0,135.3046875,0.0,0.000183,0.0,31.0_689,9
8470,9438,51653912,31.0,-4.5,138.6796875,0.0,0.0,0.0,0.0,1.0,1.0,139.2890625,0.0,0.000244,0.0,31.0_689,9
8471,9439,51756951,31.0,-4.765625,137.40625,0.140625,0.0078125,0.0,0.0,1.0,2.0,135.8984375,0.0,0.000244,0.0,31.0_689,9
8472,9440,51954109,31.0,-4.7109375,137.1796875,0.171875,-0.046875,0.0,0.0,1.0,4.0,135.1015625,0.0,0.000244,0.0,31.0_689,9
8473,9441,52054500,31.0,-4.375,137.578125,0.125,-0.140625,0.0,0.0,2.0,5.0,139.2890625,0.0,0.000244,0.0,31.0_689,9
8474,9442,52157169,31.0,-4.3203125,137.8515625,0.09375,-0.15625,0.0,0.0,2.0,6.0,139.2890625,0.0,0.000244,0.0,31.0_689,9
8475,9443,52256528,31.0,-4.234375,137.984375,0.078125,-0.1953125,0.0,0.0,2.0,7.0,138.890625,0.0,0.000183,0.0,31.0_689,9
8476,9444,52356527,31.0,-4.453125,138.1328125,0.0625,-0.0546875,0.0,0.0,2.0,8.0,139.2890625,0.0,0.000244,0.0,31.0_689,9
8477,9445,52457366,31.0,-4.4453125,138.1328125,0.0625,-0.0546875,0.0,0.0,3.0,8.0,0.0,0.0,0.000244,0.0,31.0_689,9
8481,9449,56560960,31.0,2.0078125,54.890625,0.8515625,0.0,-5.1875,1.0,1.0,0.0,54.9375,-5.1875,-0.000183,0.000122,31.0_691,35
8482,9450,56660739,31.0,1.84375,55.984375,0.8671875,0.0,-5.0625,1.0,1.0,1.0,56.3984375,-5.0625,-0.000183,6.1e-05,31.0_691,35
8483,9451,56754618,31.0,1.9453125,54.7890625,0.765625,-0.0078125,-0.75,0.0,1.0,2.0,51.7578125,-0.5625,-0.000183,6.1e-05,31.0_691,35
8484,9452,56855067,31.0,1.984375,54.4921875,0.7421875,-0.0078125,-0.6328125,0.0,1.0,3.0,51.5625,-0.625,-0.000183,6.1e-05,31.0_691,35
8485,9453,56954826,31.0,2.0,54.234375,0.71875,-0.0078125,-0.625,0.0,1.0,4.0,51.5625,-0.625,-0.000183,6.1e-05,31.0_691,35
8486,9454,57055546,31.0,1.9765625,54.0859375,0.7109375,-0.0078125,-0.671875,0.0,2.0,5.0,50.3671875,-0.6875,-0.000183,6.1e-05,31.0_691,35
8487,9455,57159385,31.0,1.96875,53.9765625,0.7109375,0.0,-0.734375,0.0,2.0,6.0,51.359375,-0.75,-0.000183,6.1e-05,31.0_691,35
8488,9456,57259404,31.0,1.9296875,53.7421875,0.6953125,0.0,-0.7890625,0.0,2.0,7.0,51.359375,-0.8125,-0.000183,6.1e-05,31.0_691,35
8489,9457,57357203,31.0,1.8203125,53.3671875,0.6640625,0.0234375,-0.8046875,0.0,2.0,8.0,51.359375,-0.8125,-0.000183,6.1e-05,31.0_691,35
8490,9458,57453921,31.0,1.7421875,53.2109375,0.6484375,0.046875,-0.8515625,0.0,2.0,9.0,50.1640625,-0.875,-0.000183,6.1e-05,31.0_691,35
8491,9459,57554417,31.0,1.28125,52.3359375,0.5546875,0.2265625,-0.9140625,0.0,2.0,10.0,50.1640625,-0.9453125,-0.000122,6.1e-05,31.0_691,35
8492,9460,57657426,31.0,1.2578125,52.2421875,0.5546875,0.2265625,-0.9140625,0.0,3.0,10.0,0.0,0.0,-0.000122,6.1e-05,31.0_691,35
8493,9461,57751635,31.0,1.234375,52.15625,0.5546875,0.2265625,-0.9140625,0.0,3.0,10.0,0.0,0.0,-0.000122,6.1e-05,31.0_691,35
8494,9462,57861964,31.0,1.2109375,52.0625,0.5546875,0.2265625,-0.9140625,0.0,3.0,9.0,0.0,0.0,-0.000122,6.1e-05,31.0_691,35
8495,9463,57962793,31.0,1.1875,51.96875,0.5546875,0.2265625,-0.9140625,0.0,3.0,8.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8496,9464,58060746,31.0,1.1640625,51.875,0.5546875,0.2265625,-0.9140625,0.0,3.0,7.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8497,9465,58165865,31.0,1.140625,51.78125,0.5546875,0.2265625,-0.9140625,0.0,3.0,6.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8498,9466,58256464,31.0,1.1171875,51.6875,0.5546875,0.2265625,-0.9140625,0.0,3.0,5.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8499,9467,58359693,31.0,1.09375,51.59375,0.5546875,0.2265625,-0.9140625,0.0,3.0,4.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8500,9468,58460542,31.0,1.0703125,51.5,0.5546875,0.2265625,-0.9140625,0.0,3.0,3.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8501,9469,58554408,31.0,1.046875,51.40625,0.5546875,0.2265625,-0.9140625,0.0,3.0,2.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8502,9470,58655837,31.0,2.34375,51.109375,0.5546875,-0.578125,-1.5859375,1.0,4.0,3.0,51.2734375,-1.59375,-0.000244,6.1e-05,31.0_691,35
8503,9471,58764196,31.0,2.046875,50.8671875,0.5546875,-0.3359375,-1.6484375,1.0,4.0,4.0,50.765625,-1.640625,-0.000244,6.1e-05,31.0_691,35
8504,9472,58855835,31.0,2.0078125,50.78125,0.578125,-0.28125,-3.2421875,1.0,2.0,5.0,54.953125,-3.296875,-0.000244,6.1e-05,31.0_691,35
8505,9473,58955824,31.0,2.0390625,50.4609375,0.578125,-0.28125,-3.2421875,1.0,3.0,5.0,0.0,0.0,-0.000244,6.1e-05,31.0_691,35
8506,9474,59058227,31.0,1.0703125,50.3359375,0.6171875,0.53125,-1.8828125,1.0,4.0,6.0,50.6171875,-1.71875,-6.1e-05,6.1e-05,31.0_691,35
8507,9475,59158306,31.0,1.015625,50.1484375,0.6171875,0.53125,-1.8828125,1.0,3.0,6.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8508,9476,59251175,31.0,0.9609375,49.9609375,0.6171875,0.53125,-1.8828125,1.0,3.0,6.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8509,9477,59351104,31.0,0.90625,49.7734375,0.6171875,0.53125,-1.8828125,1.0,3.0,5.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8510,9478,59452763,31.0,0.8515625,49.578125,0.6171875,0.53125,-1.8828125,1.0,3.0,4.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8511,9479,59552317,31.0,0.796875,49.390625,0.6171875,0.53125,-1.8828125,1.0,3.0,3.0,0.0,0.0,-6.1e-05,6.1e-05,31.0_691,35
8512,9480,59652106,31.0,0.75,49.203125,0.6171875,0.53125,-1.8828125,1.0,3.0,2.0,0.0,0.0,0.0,6.1e-05,31.0_691,35
8513,9481,59752555,31.0,0.6953125,49.0078125,0.6171875,0.53125,-1.8828125,1.0,3.0,1.0,0.0,0.0,0.0,6.1e-05,31.0_691,35
8514,9482,59855004,31.0,0.640625,48.8203125,0.6171875,0.53125,-1.8828125,1.0,3.0,0.0,0.0,0.0,0.0,6.1e-05,31.0_691,35
8515,9483,59955023,31.0,0.5859375,48.6328125,0.6171875,0.53125,-1.8828125,1.0,3.0,0.0,0.0,0.0,0.0,6.1e-05,31.0_691,35
8516,9484,958247,32.0,-2.453125,60.5703125,0.9453125,0.0,0.0,0.0,1.0,0.0,60.6328125,0.0,0.000305,0.000122,32.0_691,21
8517,9485,1060431,32.0,-4.5078125,63.0703125,0.9609375,0.0,0.0,0.0,1.0,1.0,63.8828125,0.0,0.000549,6.1e-05,32.0_691,21
8518,9486,1756476,32.0,-2.84375,49.546875,0.7734375,0.0,0.0,0.0,1.0,0.0,49.640625,0.0,0.000427,6.1e-05,32.0_691,21
