,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking
2959,52155569,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2960,52254118,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2961,52353507,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2962,52456366,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2963,52556127,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2964,52656316,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2965,52754535,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2966,52853954,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2967,52952913,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2968,53057496,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2969,53157735,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2970,53254054,8.0,-3.453125,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2971,53353873,8.0,-3.453125,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2972,53454661,8.0,-3.453125,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2973,53553129,8.0,-3.4453125,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2974,53652718,8.0,-3.453125,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2975,53753737,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2976,53858636,8.0,-3.4609375,8.515625,0.0,0.0,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2977,53950265,8.0,-3.46875,8.5078125,0.0,0.0078125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2978,54054558,8.0,-3.4765625,8.5078125,0.0,0.015625,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2979,54153927,8.0,-3.484375,8.5078125,0.0,0.0234375,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2980,54251896,8.0,-3.4921875,8.5,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2981,54352515,8.0,-3.5,8.5,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2982,54453524,8.0,-3.5,8.5,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2983,54551257,8.0,-3.5078125,8.4921875,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2984,54650856,8.0,-3.5078125,8.4921875,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2985,54754735,8.0,-3.515625,8.4921875,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2986,54863464,8.0,-3.515625,8.4921875,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002928,0.0
2987,54953303,8.0,-3.515625,8.4921875,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002989,0.0
2988,55056556,8.0,-3.515625,8.4921875,0.0,0.03125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002989,0.0
2989,55153925,8.0,-3.5234375,8.4921875,0.0,0.0234375,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002989,0.0
2990,55253294,8.0,-3.5234375,8.4921875,0.0,0.0234375,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002989,0.0
2991,55356893,8.0,-3.515625,8.4921875,0.0,0.015625,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002989,0.0
2992,55460862,8.0,-3.515625,8.4921875,0.0,0.015625,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002989,0.0
2993,55553941,8.0,-3.515625,8.4921875,0.0,0.0078125,0.0,0.0,2.0,255.0,9.1953125,0.0,0.002989,0.0
2994,55650660,8.0,-3.5078125,8.4921875,0.0,0.0,0.0,0.0,2.0,255.0,9.1171875,0.0,0.002928,0.0
2995,55755139,8.0,-3.4921875,8.4921875,0.0,0.0,-0.046875,0.0,2.0,255.0,9.1171875,-0.0546875,0.002928,0.0
2996,55850618,8.0,-3.484375,8.484375,0.0,-0.015625,-0.046875,0.0,2.0,255.0,9.0390625,-0.0546875,0.002928,0.0
2997,55948997,8.0,-3.5078125,8.4609375,0.0,0.0,-0.125,0.0,2.0,255.0,8.953125,-0.1171875,0.002989,0.0
2998,56047156,8.0,-3.5078125,8.4453125,0.0,0.0,-0.125,0.0,3.0,255.0,0.0,0.0,0.002989,0.0
2999,56148457,8.0,-3.6015625,8.390625,0.0,0.1015625,-0.234375,0.0,4.0,255.0,9.1171875,-0.1796875,0.0030499999999999998,0.0
3000,56253546,8.0,-3.515625,8.3125,0.0,0.015625,-0.265625,0.0,4.0,255.0,7.2421875,-0.2421875,0.002989,0.0
3001,56351914,8.0,-3.5390625,8.265625,0.0,0.046875,-0.3515625,0.0,2.0,255.0,8.7890625,-0.3125,0.0030499999999999998,0.0
3002,56452123,8.0,-3.578125,8.203125,0.0,0.078125,-0.4375,0.0,2.0,255.0,8.7890625,-0.375,0.003111,0.0
3003,56557360,8.0,-3.5,8.109375,0.0,0.0078125,-0.40625,0.0,2.0,255.0,7.0859375,-0.375,0.0030499999999999998,0.0
3004,56655729,8.0,-3.4375,8.0078125,0.0,-0.03125,-0.453125,0.0,2.0,255.0,7.0859375,-0.4375,0.0030499999999999998,0.0
3005,56755028,8.0,-3.5078125,7.9296875,0.0,0.0390625,-0.4921875,0.0,2.0,255.0,8.7109375,-0.4375,0.003111,0.0
3006,56851467,8.0,-3.65625,7.8359375,0.0,0.1875,-0.5625,0.0,2.0,255.0,8.953125,-0.4375,0.003294,0.0
3007,56950816,8.0,-3.765625,7.7578125,0.0,0.28125,-0.6171875,0.0,2.0,255.0,9.0390625,-0.4375,0.003355,0.0
3008,57050746,8.0,-3.796875,7.6953125,0.0,0.28125,-0.6171875,0.0,3.0,255.0,0.0,0.0,0.0034159999999999998,0.0
3009,57154395,8.0,-3.9453125,7.5859375,0.0,0.40625,-0.765625,0.0,4.0,255.0,8.953125,-0.5,0.0035989999999999998,0.0
3010,57253804,8.0,-3.9921875,7.5078125,0.0,0.40625,-0.765625,0.0,3.0,255.0,0.0,0.0,0.00366,0.0
3011,57353393,8.0,-4.078125,7.4140625,0.0,0.453125,-0.8828125,0.0,4.0,255.0,8.625,-0.5625,0.003721,0.0
3012,57450131,8.0,-4.1640625,7.3046875,0.0,0.4921875,-0.921875,0.0,4.0,255.0,8.3828125,-0.5625,0.003843,0.0
3013,57549217,8.0,-4.3515625,7.140625,0.0,0.640625,-0.9765625,0.0,2.0,255.0,8.46875,-0.5,0.004026,0.0
3014,57651846,8.0,-4.4765625,7.015625,0.0,0.6953125,-1.1015625,0.0,2.0,255.0,8.46875,-0.5625,0.004148,0.0
3015,57750835,8.0,-4.6328125,6.8671875,0.0,0.78125,-1.203125,0.0,2.0,255.0,8.625,-0.5625,0.004331,0.0
3016,57857164,8.0,-4.734375,6.7265625,0.0,0.8046875,-1.25,0.0,2.0,255.0,8.140625,-0.5625,0.0044529999999999995,0.0
3017,57957973,8.0,-4.8125,6.6015625,0.0,0.8046875,-1.25,0.0,3.0,255.0,0.0,0.0,0.004575,0.0
3018,58056536,8.0,-4.9375,6.4453125,0.0,0.84375,-1.3515625,0.0,4.0,255.0,8.140625,-0.5625,0.004697,0.0
3019,58163665,8.0,-5.0234375,6.3046875,0.0,0.84375,-1.3515625,0.0,3.0,255.0,0.0,0.0,0.0048189999999999995,0.0
3020,58254244,8.0,-5.109375,6.171875,0.0,0.84375,-1.3515625,0.0,3.0,255.0,0.0,0.0,0.004941,0.0
3021,58357093,8.0,-5.1953125,6.03125,0.0,0.84375,-1.3515625,0.0,3.0,254.0,0.0,0.0,0.005063,0.0
3022,58457742,8.0,-5.28125,5.8984375,0.0,0.84375,-1.3515625,0.0,3.0,253.0,0.0,0.0,0.0051849999999999995,0.0
3023,58551618,8.0,-5.15625,6.2265625,0.015625,0.515625,-1.359375,0.0,4.0,254.0,10.6640625,-0.7578125,0.004941,0.0
3024,58657447,8.0,-5.203125,6.0859375,0.015625,0.515625,-1.359375,0.0,3.0,253.0,0.0,0.0,0.005063,0.0
3025,58761396,8.0,-5.234375,6.3125,0.046875,0.3984375,-1.296875,0.0,4.0,254.0,10.6640625,-0.7578125,0.004941,0.0
3026,58852435,8.0,-5.2734375,6.1796875,0.046875,0.3984375,-1.296875,0.0,3.0,253.0,0.0,0.0,0.005063,0.0
3027,58952234,8.0,-5.3125,6.046875,0.046875,0.3984375,-1.296875,0.0,3.0,252.0,0.0,0.0,0.005124,0.0
3028,59059427,8.0,-5.3515625,5.921875,0.046875,0.3984375,-1.296875,0.0,3.0,251.0,0.0,0.0,0.0051849999999999995,0.0
3029,59159716,8.0,-5.3984375,5.7890625,0.046875,0.3984375,-1.296875,0.0,3.0,250.0,0.0,0.0,0.005307,0.0
3030,59252375,8.0,-5.4375,5.65625,0.046875,0.3984375,-1.296875,0.0,3.0,249.0,0.0,0.0,0.0053679999999999995,0.0
3031,59347704,8.0,-5.4765625,5.5234375,0.046875,0.3984375,-1.296875,0.0,3.0,248.0,0.0,0.0,0.00549,0.0
3032,59448763,8.0,-4.4296875,6.9921875,0.0546875,-0.6484375,-0.6796875,1.0,4.0,249.0,9.8515625,-1.2734375,0.004148,0.0
3033,59548297,8.0,-4.2578125,7.34375,0.0,-0.734375,-1.0859375,1.0,4.0,250.0,9.6875,-1.3359375,0.003904,0.0
3034,59648906,8.0,-4.1953125,7.4375,0.0,-0.75,-1.03125,1.0,2.0,251.0,9.5234375,-1.2734375,0.0037819999999999998,0.0
3035,59749555,8.0,-4.203125,7.4296875,0.0,-0.6875,-1.0,1.0,2.0,252.0,9.4453125,-1.2109375,0.003843,0.0
3036,59852594,8.0,-4.1328125,7.328125,0.0,-0.6875,-1.0,1.0,3.0,252.0,0.0,0.0,0.0037819999999999998,0.0
3037,59953823,8.0,-4.0625,7.2265625,0.0,-0.6875,-1.0,1.0,3.0,252.0,0.0,0.0,0.0037819999999999998,0.0
3038,159173,9.0,7.671875,39.4453125,0.1484375,-0.0078125,0.0,0.0,1.0,4.0,40.9375,0.0,-0.001403,0.0
3039,358550,9.0,8.109375,38.578125,0.0,-0.1796875,-0.03125,0.0,2.0,6.0,37.84375,0.0,-0.0015249999999999999,0.0
3040,762733,9.0,8.1328125,38.6875,0.125,-0.1875,-0.5390625,0.0,2.0,10.0,40.9375,0.0,-0.0015249999999999999,0.0
3041,867200,9.0,8.15625,38.625,0.125,-0.1875,-0.5390625,0.0,3.0,10.0,0.0,0.0,-0.0015249999999999999,0.0
3042,958847,9.0,8.171875,38.5703125,0.125,-0.1875,-0.5390625,0.0,3.0,10.0,0.0,0.0,-0.0015249999999999999,0.0
3043,1653627,9.0,-4.2421875,36.859375,0.0,0.0,0.0,0.0,1.0,0.0,37.109375,0.0,0.0008539999999999999,0.0
3044,1755266,9.0,-4.2890625,38.1796875,0.0,0.0,0.0,0.0,1.0,1.0,38.7421875,0.0,0.0008539999999999999,0.0
3045,1859745,9.0,-5.1953125,37.640625,0.2109375,0.015625,0.0,0.0,1.0,2.0,37.515625,0.0,0.001037,0.0
3046,1957873,9.0,-5.0,37.9296875,0.09375,0.0,0.0,0.0,1.0,3.0,38.8203125,0.0,0.000976,0.0
3047,2053607,9.0,-4.890625,38.0625,0.03125,0.0,0.0,0.0,1.0,4.0,38.7421875,0.0,0.000976,0.0
3048,2157655,9.0,-4.640625,37.8515625,0.1484375,-0.0625,0.0078125,0.0,2.0,5.0,37.109375,0.0,0.000915,0.0
3049,2253993,9.0,-4.7890625,37.359375,0.375,0.0,0.0,0.0,2.0,6.0,35.2421875,0.0,0.000976,6.1e-05
3050,2353970,9.0,-4.9375,37.3515625,0.3671875,0.078125,-0.046875,0.0,2.0,7.0,37.84375,-0.0546875,0.000976,6.1e-05
3051,2455218,9.0,-4.9921875,37.015625,0.4921875,0.125,-0.015625,0.0,2.0,8.0,35.2421875,0.0,0.001037,6.1e-05
3052,2556506,9.0,-4.9140625,37.1953125,0.4375,0.0546875,0.0,0.0,2.0,9.0,38.8203125,0.0,0.000976,6.1e-05
3053,2658925,9.0,-4.890625,37.328125,0.390625,0.0234375,0.0,0.0,2.0,10.0,38.7421875,0.0,0.000976,6.1e-05
3054,2753823,9.0,-4.890625,37.328125,0.390625,0.0234375,0.0,0.0,3.0,10.0,0.0,0.0,0.000976,6.1e-05
3055,2853221,9.0,-4.8984375,37.328125,0.390625,0.0234375,0.0,0.0,3.0,10.0,0.0,0.0,0.000976,6.1e-05
3056,2955660,9.0,-4.890625,37.328125,0.3984375,0.0078125,0.0,0.0,4.0,11.0,37.1953125,0.0,0.000976,6.1e-05
3057,3056896,9.0,-4.890625,37.328125,0.3984375,0.0078125,0.0,0.0,3.0,11.0,0.0,0.0,0.000976,6.1e-05
3058,3152774,9.0,-4.890625,37.328125,0.3984375,0.0078125,0.0,0.0,3.0,10.0,0.0,0.0,0.000976,6.1e-05
3059,3256462,9.0,-4.890625,37.328125,0.3984375,0.0078125,0.0,0.0,3.0,9.0,0.0,0.0,0.000976,6.1e-05
3060,3357050,9.0,-4.890625,37.328125,0.3984375,0.0078125,0.0,0.0,3.0,8.0,0.0,0.0,0.000976,6.1e-05
3061,3860156,9.0,4.046875,43.671875,0.0,0.0,3.140625,1.0,1.0,0.0,43.8671875,3.140625,-0.00061,0.0
3062,3960155,9.0,4.578125,43.4375,0.0,0.0078125,1.7109375,1.0,1.0,1.0,43.703125,1.6640625,-0.000732,0.0
3063,4056598,9.0,4.4375,43.609375,0.0,0.0078125,1.734375,1.0,1.0,2.0,43.625,1.7265625,-0.0006709999999999999,0.0
3064,4159415,9.0,3.7109375,43.7734375,0.0,0.0625,1.3828125,1.0,1.0,3.0,43.78125,1.34375,-0.000549,0.0
3065,4262912,9.0,3.7734375,43.921875,0.0,0.046875,1.40625,1.0,1.0,4.0,44.3515625,1.40625,-0.000549,0.0
3066,4356590,9.0,3.8671875,44.0703125,0.0078125,0.03125,1.46875,1.0,2.0,5.0,44.3515625,1.4765625,-0.00061,0.0
3067,4463926,9.0,4.5625,45.1328125,0.359375,-0.109375,0.3125,0.0,2.0,6.0,48.2578125,0.0,-0.0006709999999999999,6.1e-05
3068,4562382,9.0,4.4375,45.9453125,0.6796875,0.0,-0.7109375,1.0,2.0,7.0,50.1640625,-1.0078125,-0.0006709999999999999,6.1e-05
3069,4659751,9.0,4.4921875,45.84375,0.71875,-0.0390625,0.984375,1.0,2.0,8.0,44.84375,1.4765625,-0.0006709999999999999,0.000122
3070,4761800,9.0,4.53125,45.7421875,0.609375,-0.0703125,1.2578125,1.0,2.0,9.0,45.0078125,1.34375,-0.0006709999999999999,6.1e-05
3071,4859119,9.0,4.5390625,45.84375,0.6171875,-0.0546875,0.265625,0.0,2.0,10.0,44.78125,0.0,-0.0006709999999999999,6.1e-05
3072,4958897,9.0,4.59375,45.8046875,0.578125,-0.1015625,1.3515625,1.0,2.0,11.0,45.25,1.6640625,-0.0006709999999999999,6.1e-05
3073,5056625,9.0,4.6015625,45.9375,0.578125,-0.1015625,1.3515625,1.0,3.0,11.0,0.0,0.0,-0.0006709999999999999,6.1e-05
3074,5157192,9.0,4.640625,45.953125,0.5234375,-0.125,1.28125,1.0,4.0,12.0,45.4921875,1.28125,-0.0006709999999999999,6.1e-05
3075,5258999,9.0,4.65625,46.0859375,0.5234375,-0.125,1.28125,1.0,3.0,12.0,0.0,0.0,-0.0006709999999999999,6.1e-05
3076,5356766,9.0,4.6640625,46.2109375,0.5234375,-0.125,1.28125,1.0,3.0,12.0,0.0,0.0,-0.0006709999999999999,6.1e-05
3077,5457423,9.0,4.6796875,46.2578125,0.515625,-0.1171875,0.0546875,0.0,4.0,13.0,44.78125,0.0,-0.0006709999999999999,6.1e-05
3078,5556432,9.0,4.6953125,46.25,0.515625,-0.1171875,0.0,0.0,4.0,14.0,44.78125,0.0,-0.0006709999999999999,6.1e-05
3079,5657870,9.0,4.7109375,46.234375,0.5,-0.1171875,0.0,0.0,2.0,15.0,44.78125,0.0,-0.0006709999999999999,6.1e-05
3080,5755039,9.0,4.7578125,46.2578125,0.5,-0.1484375,0.9453125,1.0,2.0,16.0,46.46875,1.21875,-0.000732,6.1e-05
3081,5856007,9.0,4.7734375,46.3515625,0.5,-0.1484375,0.9453125,1.0,3.0,16.0,0.0,0.0,-0.000732,6.1e-05
3082,5955215,9.0,4.7890625,46.4453125,0.5,-0.1484375,0.9453125,1.0,3.0,16.0,0.0,0.0,-0.000732,6.1e-05
3083,6057717,9.0,4.8046875,46.4765625,0.4921875,-0.140625,0.03125,0.0,4.0,17.0,44.78125,0.0,-0.000732,6.1e-05
3084,6158976,9.0,4.8125,46.4609375,0.484375,-0.1328125,0.0,0.0,4.0,18.0,44.78125,0.0,-0.000732,6.1e-05
3085,6256745,9.0,4.828125,46.453125,0.4765625,-0.140625,0.0,0.0,2.0,19.0,44.78125,0.0,-0.000732,6.1e-05
3086,6355514,9.0,4.609375,46.578125,0.4921875,-0.0078125,1.1640625,1.0,2.0,20.0,47.28125,1.4765625,-0.0006709999999999999,6.1e-05
3087,6457943,9.0,4.578125,46.71875,0.484375,0.0,1.546875,1.0,2.0,21.0,47.375,1.6484375,-0.0006709999999999999,6.1e-05
3088,6555706,9.0,4.7890625,46.9140625,0.5078125,-0.109375,1.578125,1.0,2.0,22.0,47.6875,1.6015625,-0.000732,6.1e-05
3089,6656925,9.0,4.796875,47.078125,0.5078125,-0.109375,1.578125,1.0,3.0,22.0,0.0,0.0,-0.000732,6.1e-05
3090,6755504,9.0,4.8125,47.234375,0.5078125,-0.109375,1.578125,1.0,3.0,22.0,0.0,0.0,-0.000732,6.1e-05
3091,7164618,9.0,5.125,47.21875,0.4921875,-0.1953125,-1.03125,1.0,3.0,25.0,0.0,0.0,-0.000732,6.1e-05
3092,8363073,9.0,4.9296875,46.28125,0.421875,0.015625,-1.0859375,1.0,4.0,32.0,46.1796875,-1.1328125,-0.000732,6.1e-05
3093,8455701,9.0,4.7734375,46.1875,0.40625,0.09375,-0.8828125,0.0,4.0,33.0,45.9765625,-0.875,-0.000732,6.1e-05
3094,8563033,9.0,4.5546875,46.1171875,0.4140625,0.21875,-0.9296875,0.0,2.0,34.0,46.3046875,-0.953125,-0.0006709999999999999,6.1e-05
3095,9263615,9.0,10.4765625,47.1015625,0.0,0.0,0.0,0.0,1.0,0.0,48.2578125,0.0,-0.001586,0.0
3096,10256745,9.0,0.59375,19.109375,0.296875,0.0,34.1015625,1.0,1.0,0.0,19.125,34.1015625,-0.000183,0.000122
3097,10761945,9.0,8.7109375,48.953125,0.0,0.0,0.0,0.0,1.0,0.0,49.7265625,0.0,-0.001281,0.0
3098,10859294,9.0,8.65625,52.71875,0.0,-0.015625,1.4453125,1.0,1.0,1.0,54.28125,1.4765625,-0.0011589999999999999,0.0
3099,11358274,9.0,-4.96875,60.421875,0.0,0.0,0.0,0.0,1.0,0.0,60.6328125,0.0,0.00061,0.0
3100,12460697,9.0,2.0703125,56.2734375,0.875,0.0,-15.1484375,1.0,1.0,0.0,56.3203125,-15.1484375,-0.000183,0.000122
3101,12956039,9.0,10.7578125,32.6953125,0.0,0.0,-55.484375,1.0,1.0,0.0,34.4296875,-55.484375,-0.002379,0.0
3102,13457478,9.0,8.4296875,30.59375,0.0,0.0,0.0,0.0,1.0,0.0,31.7421875,0.0,-0.002013,0.0
3103,13558277,9.0,7.0390625,30.2578125,0.0,0.0,0.0,0.0,1.0,1.0,30.6015625,0.0,-0.0017079999999999999,0.0
3104,13656686,9.0,6.53125,30.203125,0.0,0.0078125,0.0,0.0,1.0,2.0,30.6015625,0.0,-0.001586,0.0
3105,13758905,9.0,6.2890625,30.171875,0.0,0.03125,0.0,0.0,1.0,3.0,30.6015625,0.0,-0.0015249999999999999,0.0
3106,13857713,9.0,6.1484375,30.1484375,0.0,0.046875,0.0078125,0.0,1.0,4.0,30.6015625,0.0,-0.001464,0.0
3107,13955432,9.0,6.046875,30.140625,0.0,0.0703125,0.0078125,0.0,2.0,5.0,30.6015625,0.0,-0.001464,0.0
3108,14061561,9.0,5.9765625,30.1328125,0.0,0.09375,0.015625,0.0,2.0,6.0,30.6015625,0.0,-0.001403,0.0
3109,14156040,9.0,5.90625,30.125,0.0,0.125,0.0234375,0.0,2.0,7.0,30.6015625,0.0,-0.001403,0.0
3110,14260349,9.0,5.84375,30.125,0.0,0.1484375,0.0234375,0.0,2.0,8.0,30.6015625,0.0,-0.001403,0.0
3111,14357077,9.0,5.796875,30.125,0.0,0.171875,0.03125,0.0,2.0,9.0,30.6015625,0.0,-0.001403,0.0
3112,14457496,9.0,5.75,30.125,0.0,0.1953125,0.03125,0.0,2.0,10.0,30.6015625,0.0,-0.001403,0.0
3113,14558126,9.0,5.703125,30.125,0.0,0.2109375,0.0390625,0.0,2.0,11.0,30.6015625,0.0,-0.0013419999999999999,0.0
3114,14661985,9.0,5.65625,30.1328125,0.0,0.234375,0.0390625,0.0,2.0,12.0,30.6015625,0.0,-0.0013419999999999999,0.0
3115,14758944,9.0,5.6171875,30.1328125,0.0,0.25,0.046875,0.0,2.0,13.0,30.6015625,0.0,-0.0013419999999999999,0.0
3116,14859553,9.0,5.59375,30.140625,0.0,0.25,0.046875,0.0,3.0,13.0,0.0,0.0,-0.0013419999999999999,0.0
3117,14955462,9.0,5.5703125,30.140625,0.0,0.2421875,0.0390625,0.0,4.0,14.0,30.6015625,0.0,-0.0013419999999999999,0.0
3118,15059765,9.0,5.5390625,30.140625,0.0,0.25,0.0390625,0.0,4.0,15.0,30.6015625,0.0,-0.0013419999999999999,0.0
3119,15157914,9.0,5.515625,30.1484375,0.0,0.25,0.0390625,0.0,3.0,15.0,0.0,0.0,-0.0013419999999999999,0.0
3120,15259133,9.0,5.4921875,30.1484375,0.0,0.25,0.0390625,0.0,3.0,15.0,0.0,0.0,-0.001281,0.0
3121,15359962,9.0,5.46875,30.15625,0.0,0.25,0.0390625,0.0,3.0,14.0,0.0,0.0,-0.001281,0.0
3122,15857476,9.0,6.2578125,34.171875,0.0,0.0,0.0,0.0,1.0,0.0,34.75,0.0,-0.0013419999999999999,0.0
3123,15958704,9.0,5.1953125,37.703125,0.0,0.0,0.0,0.0,1.0,1.0,38.8203125,0.0,-0.000976,0.0
3124,16060773,9.0,5.203125,37.7734375,0.0546875,0.0078125,-0.9140625,0.0,1.0,2.0,39.1484375,-0.953125,-0.000976,0.0
3125,16157952,9.0,4.984375,37.9140625,0.21875,0.0234375,-1.0078125,1.0,1.0,3.0,38.8203125,-1.015625,-0.000915,0.0
3126,16258601,9.0,4.9453125,37.78125,0.1953125,0.03125,-1.3125,1.0,1.0,4.0,36.9453125,-1.3359375,-0.000915,0.0
3127,16356720,9.0,4.875,37.7578125,0.265625,0.046875,-1.125,1.0,2.0,5.0,38.4921875,-1.078125,-0.000915,0.0
3128,16455729,9.0,4.7890625,37.703125,0.296875,0.0625,-0.984375,0.0,2.0,6.0,38.4140625,-0.953125,-0.000915,6.1e-05
3129,16554883,9.0,4.65625,37.6796875,0.34375,0.109375,-0.84375,0.0,2.0,7.0,38.4921875,-0.8203125,-0.0008539999999999999,6.1e-05
3130,16656942,9.0,4.640625,37.6015625,0.3515625,0.109375,-0.921875,0.0,2.0,8.0,38.3359375,-0.953125,-0.0008539999999999999,6.1e-05
3131,16759771,9.0,4.546875,37.4296875,0.2890625,0.1484375,-1.28125,1.0,2.0,9.0,36.296875,-1.3984375,-0.0008539999999999999,6.1e-05
3132,16857150,9.0,4.4140625,37.171875,0.203125,0.1953125,-1.4609375,1.0,2.0,10.0,36.0546875,-1.53125,-0.0008539999999999999,0.0
3133,16950609,9.0,4.515625,37.25,0.34375,0.140625,-1.1015625,1.0,2.0,11.0,38.25,-1.015625,-0.0008539999999999999,6.1e-05
3134,17055937,9.0,4.5078125,37.1328125,0.34375,0.140625,-1.1015625,1.0,3.0,11.0,0.0,0.0,-0.0008539999999999999,6.1e-05
3135,17157976,9.0,4.4921875,37.0234375,0.34375,0.140625,-1.1015625,1.0,3.0,11.0,0.0,0.0,-0.0008539999999999999,6.1e-05
3136,17256725,9.0,4.6484375,37.0234375,0.4765625,0.0625,-2.3046875,1.0,4.0,12.0,38.171875,-2.3671875,-0.0008539999999999999,6.1e-05
3137,17361864,9.0,4.6484375,36.7890625,0.4765625,0.0625,-2.3046875,1.0,3.0,12.0,0.0,0.0,-0.000915,6.1e-05
3138,17453673,9.0,4.6953125,36.640625,0.5,0.015625,-1.1328125,1.0,4.0,13.0,37.6796875,-1.078125,-0.000915,6.1e-05
3139,17554296,9.0,4.65625,36.5,0.4765625,0.0390625,-1.265625,1.0,4.0,14.0,35.15625,-1.2734375,-0.000915,6.1e-05
3140,17653895,9.0,4.46875,36.1171875,0.2734375,0.140625,-1.203125,1.0,2.0,15.0,34.9921875,-1.2109375,-0.0008539999999999999,0.0
3141,17756774,9.0,4.4453125,36.015625,0.2578125,0.1484375,-1.046875,1.0,2.0,16.0,37.2734375,-1.015625,-0.0008539999999999999,0.0
3142,17858133,9.0,4.578125,36.0,0.3125,0.046875,-0.8671875,0.0,2.0,17.0,37.2734375,-0.8203125,-0.000915,6.1e-05
3143,17954502,9.0,4.5703125,35.9140625,0.3125,0.046875,-0.8671875,0.0,3.0,17.0,0.0,0.0,-0.000915,6.1e-05
3144,18053666,9.0,4.5625,35.828125,0.3125,0.046875,-0.8671875,0.0,3.0,17.0,0.0,0.0,-0.000915,6.1e-05
3145,18155705,9.0,4.625,35.765625,0.3046875,0.0,-0.0390625,0.0,4.0,18.0,34.8359375,0.0,-0.000915,6.1e-05
3146,18256134,9.0,4.6875,35.7421875,0.2890625,-0.0390625,0.0,0.0,4.0,19.0,34.75,0.0,-0.000915,6.1e-05
3147,18358113,9.0,5.3359375,35.484375,0.1953125,-0.4765625,-0.0546875,0.0,2.0,20.0,34.75,0.0,-0.001098,0.0
3148,18459971,9.0,5.3828125,35.4765625,0.1953125,-0.4765625,-0.0546875,0.0,3.0,20.0,0.0,0.0,-0.001098,0.0
3149,18560179,9.0,5.4296875,35.46875,0.1953125,-0.4765625,-0.0546875,0.0,3.0,20.0,0.0,0.0,-0.001098,0.0
3150,19064083,9.0,6.09375,31.0625,0.0,0.0,0.0,0.0,1.0,0.0,31.65625,0.0,-0.001403,0.0
3151,19159772,9.0,6.0078125,31.0859375,0.0,0.0,0.0,0.0,1.0,1.0,31.65625,0.0,-0.001403,0.0
3152,19261771,9.0,5.9453125,31.09375,0.0,0.0,0.0,0.0,1.0,2.0,31.65625,0.0,-0.001403,0.0
3153,19358510,9.0,5.9921875,30.7734375,0.0,0.0,0.0,0.0,1.0,3.0,30.6796875,0.0,-0.001403,0.0
