,app_stamp,Obj_DistLat,Obj_DistLong,Obj_VrelLong,Obj_VrelLat,Obj_ID,Obj_DynProp,Obj_RCS,gt_range,gt_angle,ideal_DisLat,ideal_DisLong,sub_ID,sub_ID_count
3384,13602747,-5.999999999999972,56.200000000000045,0.0,-1.25,29.0,1.0,5.5,56.51937720817529,-6.09390425359415,-6.7,56.2,29_710,14
3385,13677776,-6.199999999999989,56.200000000000045,0.0,-1.5,29.0,1.0,6.0,56.54095860524479,-6.2954294272722136,-6.9,56.2,29_710,14
3386,13747796,-6.399999999999977,56.39999999999998,0.0,-1.5,29.0,1.0,6.5,56.76195909233575,-6.473955968672291,-7.3,56.2,29_710,14
3387,13822845,-6.599999999999994,56.200000000000045,0.0,-1.75,29.0,1.0,6.5,56.58621740318048,-6.698006169991322,-7.5,56.4,29_710,14
3388,13967883,-6.799999999999983,56.200000000000045,0.0,-1.5,29.0,1.0,7.5,56.6098931283217,-6.899048188500659,-9.1,56.2,29_710,14
3389,14037872,-6.799999999999983,56.39999999999998,0.0,-1.5,29.0,1.0,7.5,56.80845007567093,-6.87481802870423,-7.8,56.2,29_710,14
3390,14182932,-6.999999999999972,56.39999999999998,0.0,-1.25,29.0,1.0,8.0,56.83273704477022,-7.074998221483071,-9.0,56.4,29_710,14
3391,14473008,-6.599999999999994,56.39999999999998,0.0,-0.75,29.0,1.0,9.0,56.78485713638802,-6.674469047117569,-10.6,56.4,29_710,14
3392,15123221,-6.399999999999977,56.200000000000045,0.0,-0.25,29.0,1.0,8.5,56.563238945449406,-6.496798328417144,-11.5,56.4,29_711,19
3393,15557834,-6.199999999999989,56.39999999999998,0.0,0.25,29.0,1.0,7.5,56.73975678481533,-6.273283509083948,-7.5,56.2,29_711,19
3394,16353649,-6.199999999999989,56.60000000000002,0.0,0.25,29.0,1.0,5.5,56.93856338194706,-6.251292236934612,-4.2,56.4,29_711,19
3395,16713759,-5.999999999999972,56.60000000000002,0.0,0.25,29.0,1.0,4.5,56.9171327457735,-6.051158445392887,-5.3,56.6,29_711,19
3396,17148566,-5.799999999999983,56.60000000000002,0.0,0.25,29.0,1.0,5.0,56.896397073980026,-5.850876332729256,-4.9,56.6,29_711,19
3397,17293904,-5.599999999999994,56.80000000000007,0.0,0.5,29.0,1.0,5.5,57.07538874155837,-5.630682757635248,-5.4,56.6,29_711,19
3398,17438931,-5.399999999999977,56.80000000000007,0.0,0.5,29.0,1.0,6.5,57.056112731240354,-5.430811296710739,-4.9,56.8,29_711,19
3399,17583806,-5.199999999999989,57.0,0.0,0.75,29.0,1.0,6.0,57.23670151222902,-5.212554746900147,-4.7,56.8,29_711,19
3400,17799214,-5.399999999999977,57.0,0.0,0.5,29.0,1.0,6.5,57.255218102807014,-5.411869152317006,-3.6,57.0,29_711,19
3401,18094254,-5.999999999999972,57.0,0.0,-0.25,29.0,1.0,4.5,57.3149195236284,-6.009005957494496,-3.9,57.0,29_711,19
3402,18164244,-5.999999999999972,57.200000000000045,0.0,-0.25,29.0,1.0,4.0,57.513824425089354,-5.988148375775479,-6.2,57.0,29_711,19
3403,18234283,-6.199999999999989,57.200000000000045,0.0,-0.5,29.0,1.0,4.5,57.53503280610871,-6.186230328920897,-6.2,57.2,29_711,19
3404,18379381,-6.399999999999977,57.200000000000045,0.0,-0.75,29.0,1.0,4.5,57.55692834055692,-6.384163939512432,-6.9,57.2,29_711,19
3405,18454330,-6.599999999999994,57.200000000000045,0.0,-0.75,29.0,1.0,4.5,57.57951024453061,-6.581944655178001,-7.0,57.2,29_711,19
3406,19034497,-6.399999999999977,57.39999999999998,0.0,-0.25,29.0,1.0,5.5,57.75569236014747,-6.362102176778022,-11.0,57.2,29_711,19
3407,19104451,-6.199999999999989,57.39999999999998,0.0,0.0,29.0,1.0,6.0,57.73387220687694,-6.164841782235447,-6.6,57.4,29_711,19
3408,19324518,-5.999999999999972,57.39999999999998,0.0,0.25,29.0,1.0,5.5,57.71273689576675,-5.967434566630045,-6.2,57.4,29_711,19
3409,19759709,-5.799999999999983,57.39999999999998,0.0,0.25,29.0,1.0,7.0,57.69228717948351,-5.769885057879634,-4.9,57.4,29_711,19
3410,20119848,-5.599999999999994,57.39999999999998,0.0,0.5,29.0,1.0,5.5,57.67252378732873,-5.5721978039637925,-4.9,57.4,29_711,19
3464,57441933,1.8000000000000114,16.399999999999977,-1.0,-2.0,29.0,3.0,9.5,16.498484778912253,6.263490614334588,-3.4,15.0,29_728,34
3465,57586966,1.8000000000000114,16.200000000000045,-1.0,-1.5,29.0,3.0,10.5,16.299693248647397,6.340191745909931,-1.1,14.9,29_728,34
3466,57661965,1.6000000000000227,16.200000000000045,-1.0,-1.75,29.0,3.0,11.0,16.278820596099752,5.640549432156887,0.7,15.5,29_728,34
3467,57731995,1.4000000000000057,16.0,-1.0,-2.0,29.0,3.0,11.5,16.061133210331082,5.000644597558454,0.4,15.5,29_728,34
3468,57882373,1.0000000000000284,16.0,-1.0,-2.25,29.0,3.0,11.5,16.0312195418814,3.5763343749974528,-1.6,14.5,29_728,34
3469,57952032,0.6000000000000227,15.800000000000068,-1.0,-2.25,29.0,3.0,11.0,15.811388300841966,2.1747441146101267,-0.6,15.3,29_728,34
3470,58027081,0.4000000000000057,15.800000000000068,-1.0,-2.25,29.0,3.0,11.5,15.805062480104347,1.4502162909334424,-1.1,15.0,29_728,34
3471,58096886,0.20000000000001705,15.600000000000023,-1.25,-2.25,29.0,3.0,12.0,15.601281998605138,0.734521034254877,-1.2,15.1,29_728,34
3472,58172176,2.842170943040401e-14,15.600000000000023,-1.25,-2.5,29.0,3.0,12.0,15.600000000000023,1.0438743569931528e-13,-1.5,14.7,29_728,34
3473,58242235,-0.19999999999998863,15.399999999999977,-1.25,-2.5,29.0,3.0,11.5,15.401298646542742,-0.7440592028886683,-1.8,14.7,29_728,34
3474,58317214,-0.39999999999997726,15.399999999999977,-1.25,-2.5,29.0,3.0,11.5,15.405193929321346,-1.4878675288276966,-2.1,14.5,29_728,34
3475,58387263,-0.5999999999999943,15.200000000000045,-1.5,-2.75,29.0,3.0,11.5,15.211837495845181,-2.2605019111412434,-2.2,14.5,29_728,34
3476,58462272,-0.799999999999983,15.200000000000045,-1.5,-2.75,29.0,3.0,11.0,15.221038072352403,-3.012787504183267,-2.7,14.1,29_728,34
3477,58532341,-1.1999999999999886,15.0,-1.5,-2.75,29.0,3.0,11.0,15.047923444781341,-4.573921259900818,-2.7,14.1,29_728,34
3478,58607266,-1.3999999999999773,15.0,-1.5,-3.0,29.0,3.0,11.5,15.065191668213183,-5.3321588816594705,-3.3,13.9,29_728,34
3479,58677276,-1.799999999999983,14.800000000000068,-1.75,-3.0,29.0,3.0,12.0,14.909057649630373,-6.934348901269463,-3.5,13.9,29_728,34
3480,58752325,-1.9999999999999716,14.600000000000023,-1.75,-3.0,29.0,3.0,12.0,14.736349615830935,-7.800187884181576,-4.1,13.5,29_728,34
3481,58822334,-2.1999999999999886,14.600000000000023,-1.75,-3.0,29.0,3.0,12.0,14.764823060233422,-8.569141879837588,-4.1,13.4,29_728,34
3482,58897703,-2.5999999999999943,14.399999999999977,-2.0,-3.25,29.0,3.0,12.0,14.632839779072253,-10.234802763423207,-4.5,13.3,29_728,34
3483,58967352,-2.799999999999983,14.200000000000045,-2.0,-3.25,29.0,3.0,12.0,14.473423921104544,-11.154659738928197,-4.9,13.0,29_728,34
3484,59042421,-3.1999999999999886,14.0,-2.0,-3.25,29.0,3.0,12.5,14.36105845681299,-12.875001559612432,-5.2,12.7,29_728,34
3485,59112407,-3.3999999999999773,14.0,-2.0,-3.25,29.0,3.0,11.0,14.406942770761596,-13.650419134756905,-5.5,12.6,29_728,34
3486,59187436,-3.799999999999983,13.800000000000068,-1.75,-3.5,29.0,3.0,10.0,14.313629868066373,-15.39554925399495,-5.8,12.5,29_728,34
3487,59257426,-4.199999999999989,13.600000000000023,-1.75,-3.5,29.0,3.0,10.0,14.233762678926487,-17.16191880286523,-6.2,12.6,29_728,34
3488,59332465,-4.599999999999994,13.600000000000023,-2.0,-3.5,29.0,3.0,10.5,14.356879883874509,-18.687351505211115,-6.8,12.3,29_728,34
3489,59402504,-4.999999999999972,13.399999999999977,-2.5,-3.5,29.0,3.0,11.0,14.302447343024868,-20.46227152342213,-7.1,12.2,29_728,34
3490,59477533,-5.199999999999989,13.0,-2.75,-3.5,29.0,3.0,11.5,14.001428498549705,-21.80140948635177,-7.6,11.5,29_728,34
3491,59552582,-5.399999999999977,13.0,-2.0,-3.25,29.0,3.0,10.0,14.07693148381421,-22.557246634705564,-7.8,10.9,29_728,34
3492,59622576,-5.599999999999994,12.800000000000068,-1.75,-3.25,29.0,3.0,7.5,13.971399357258445,-23.62937773065668,-7.7,11.6,29_728,34
3493,59697595,-5.799999999999983,12.800000000000068,-1.75,-3.25,29.0,3.0,7.0,14.052757736472993,-24.376468616674597,-8.0,11.5,29_728,34
3494,59767654,-5.999999999999972,12.800000000000068,-1.75,-3.25,29.0,3.0,7.5,14.136477637657883,-25.114834886144344,-8.1,11.6,29_728,34
3495,59842653,-6.199999999999989,12.600000000000023,-1.5,-3.25,29.0,3.0,9.0,14.04279174523358,-26.20011484134726,-8.4,11.5,29_728,34
3496,59912692,-6.599999999999994,12.399999999999977,-2.5,-3.25,29.0,3.0,9.5,14.047063750122277,-28.024500532070277,-8.5,11.5,29_728,34
3497,59987721,-6.799999999999983,12.0,-3.0,-3.25,29.0,3.0,9.0,13.792751719653326,-29.538782259558033,-9.0,10.5,29_728,34
3532,30038328,10.000000000000028,108.0,0.0,0.5,30.0,1.0,9.5,108.46197490364999,5.290081205371284,-0.8,84.8,30_738,11
3533,30108310,10.200000000000017,108.20000000000005,0.0,1.0,30.0,1.0,9.5,108.67971291828117,5.385350492037727,10.3,108.0,30_738,11
3534,30258368,10.400000000000006,108.20000000000005,0.0,1.0,30.0,1.0,9.5,108.69866604517284,5.490306531645283,11.7,108.2,30_738,11
3535,30403176,10.400000000000006,108.0,0.0,1.0,30.0,1.0,9.5,108.49958525266352,5.50041147020191,11.8,108.2,30_738,11
3536,30473176,10.600000000000023,108.0,0.0,1.0,30.0,1.0,9.5,108.51893843933418,5.6055212224357875,11.1,108.0,30_738,11
3537,30688534,10.800000000000011,108.0,0.0,1.0,30.0,1.0,9.5,108.5386567081056,5.710593137499649,12.8,108.0,30_738,11
3538,30833602,11.000000000000028,108.0,0.0,1.0,30.0,1.0,9.5,108.55873986004075,5.8156265294912535,12.3,108.0,30_738,11
3539,30978640,12.600000000000023,108.20000000000005,0.0,2.75,30.0,1.0,11.0,108.93117092916981,6.6422348253282095,12.5,108.0,30_738,11
3540,31053659,14.000000000000028,108.39999999999998,0.0,3.75,30.0,1.0,13.5,109.30032021911005,7.359087682015227,14.7,108.2,30_738,11
3541,31123682,14.200000000000017,108.60000000000002,0.0,3.75,30.0,1.0,15.5,109.52442649929743,7.44945104395447,16.6,108.4,30_738,11
3542,31198691,14.400000000000006,108.80000000000007,0.0,3.75,30.0,1.0,17.0,109.74880409371218,7.539445139509306,17.0,108.6,30_738,11
3577,1434335,12.600000000000023,117.80000000000007,-0.25,0.0,31.0,1.0,2.0,118.4719376054938,6.105199187849707,-230584300920653.5,-415051741657117.3,31_756,34
3578,1504334,13.600000000000023,119.0,0.0,0.0,31.0,1.0,5.5,119.77462168589805,6.519801751656997,12.6,117.6,31_756,34
3579,56432070,13.800000000000011,119.20000000000005,-0.5,-0.25,31.0,1.0,18.0,119.9961666054379,6.603836947118964,13.6,119.0,31_756,34
3580,56502059,13.600000000000023,119.20000000000005,-0.5,-0.5,31.0,1.0,18.0,119.9733303697118,6.508956440502575,13.6,118.9,31_756,34
3581,56572221,13.400000000000006,119.20000000000005,-0.5,-0.5,31.0,1.0,17.0,119.95082325686644,6.414040067489411,13.2,118.8,31_756,34
3582,56647241,13.200000000000017,119.20000000000005,-0.5,-0.75,31.0,1.0,16.5,119.92864545220216,6.319088328995693,13.0,118.8,31_756,34
3583,56717280,12.800000000000011,119.0,-0.5,-1.0,31.0,1.0,17.5,119.68642362440278,6.13930314102577,12.7,118.8,31_756,34
3584,56792279,12.400000000000006,119.0,-0.5,-1.25,31.0,1.0,18.0,119.64430617459404,5.94884766704902,12.1,118.6,31_756,34
3585,56862308,12.200000000000017,119.0,-0.5,-1.5,31.0,1.0,17.0,119.62374346257519,5.8535701644098035,11.5,118.6,31_756,34
3586,56937327,11.600000000000023,119.0,-0.75,-1.75,31.0,1.0,15.5,119.56404141714181,5.567544717563748,11.1,118.6,31_756,34
3587,57007356,11.400000000000006,119.0,-0.75,-2.0,31.0,1.0,15.5,119.54480331658085,5.47214029616437,10.4,118.5,31_756,34
3588,57082357,10.800000000000011,118.80000000000007,-0.75,-2.25,31.0,1.0,17.0,119.28989898562249,5.194428907734808,9.9,118.4,31_756,34
3589,57152387,10.400000000000006,118.80000000000007,-0.75,-2.5,31.0,1.0,17.5,119.25435002548132,5.00303770504652,9.2,118.3,31_756,34
3590,57227406,9.800000000000011,118.80000000000007,-0.75,-3.0,31.0,1.0,17.5,119.20352343785824,4.715742206681288,8.5,118.2,31_756,34
3591,57297415,9.400000000000006,118.80000000000007,-0.75,-3.0,31.0,1.0,17.5,119.17130527102579,4.524078851858655,7.7,118.3,31_756,34
3592,57372444,9.000000000000028,118.60000000000002,-0.75,-3.25,31.0,1.0,17.0,118.94099377422405,4.339591855709032,7.1,118.2,31_756,34
3593,57442453,8.600000000000023,118.60000000000002,-0.75,-3.25,31.0,1.0,17.0,118.91139558511625,4.147409687786592,6.7,118.1,31_756,34
3594,57517492,8.400000000000006,118.60000000000002,-1.0,-3.25,31.0,3.0,12.5,118.89709836661282,4.05128326328315,6.2,118.0,31_756,34
3595,57587486,8.200000000000017,118.60000000000002,-1.0,-3.25,31.0,3.0,12.5,118.88313589403673,3.955133988561392,6.1,117.9,31_756,34
3596,57662485,8.000000000000028,118.40000000000009,-1.0,-3.25,31.0,3.0,12.5,118.66996250104751,3.8654611698517574,5.8,117.9,31_756,34
3597,57732505,7.600000000000023,118.40000000000009,-1.0,-3.25,31.0,3.0,12.5,118.64366818334648,3.6727309688188408,5.7,117.7,31_756,34
3598,57807544,7.400000000000006,118.40000000000009,-1.0,-3.25,31.0,3.0,12.5,118.63102460992243,3.5763343749973515,5.2,117.6,31_756,34
3599,57882903,7.200000000000017,118.20000000000005,-1.0,-3.25,31.0,3.0,12.5,118.41908629946445,3.485791183122139,5.0,117.6,31_756,34
3600,57952552,7.000000000000028,118.20000000000005,-1.25,-3.25,31.0,3.0,12.5,118.40709438205133,3.389192572379154,4.9,117.5,31_756,34
3601,58027601,6.800000000000011,118.0,-1.25,-3.25,31.0,3.0,12.5,118.19576980586065,3.29814299368441,4.6,117.3,31_756,34
3602,58097436,6.400000000000006,118.0,-1.25,-3.25,31.0,3.0,12.5,118.17343187028123,3.10452590926435,4.5,117.1,31_756,34
3603,58172696,6.200000000000017,117.80000000000007,-1.25,-3.25,31.0,3.0,12.5,117.96304506073085,3.0127875041833465,4.0,117.1,31_756,34
3604,58242765,6.000000000000028,117.80000000000007,-1.25,-3.25,31.0,3.0,12.5,117.9527023853206,2.915771305060864,3.9,116.9,31_756,34
3605,58317734,5.800000000000011,117.80000000000007,-1.25,-3.25,31.0,3.0,12.5,117.94269795116617,2.8187383689876753,3.6,116.9,31_756,34
3606,58387783,5.600000000000023,117.60000000000002,-1.25,-3.25,31.0,3.0,12.5,117.7332578331204,2.7263109939062766,3.5,116.9,31_756,34
3607,58462792,5.200000000000017,117.60000000000002,-1.5,-3.25,31.0,3.0,12.5,117.71490984577954,2.5318376224500447,3.2,116.7,31_756,34
3608,58532861,5.000000000000028,117.40000000000009,-1.5,-3.25,31.0,3.0,12.5,117.50642535623328,2.438721251603662,2.9,116.5,31_756,34
3609,58607786,4.800000000000011,117.40000000000009,-1.5,-3.25,31.0,3.0,12.5,117.49808509077934,2.3412832135662973,2.6,116.3,31_756,34
3610,58677796,4.600000000000023,117.20000000000005,-1.5,-3.25,31.0,3.0,12.5,117.29023829799311,2.247656764060649,2.5,116.3,31_756,34
3627,6576247,-2.3999999999999773,161.0,0.0,0.0,32.0,1.0,2.5,161.0178872051177,-0.8540353209055918,4.6,38.6,32_761,37
3628,6796304,-3.799999999999983,161.60000000000002,0.0,-0.75,32.0,1.0,1.5,161.6446720433433,-1.3470534989548273,-2.4,161.0,32_761,37
3629,6866403,-3.5999999999999943,161.4000000000001,0.0,-0.5,32.0,1.0,1.5,161.44014370657635,-1.2777609076285747,-4.3,161.6,32_761,37
3630,7011411,-3.1999999999999886,161.20000000000005,0.0,0.5,32.0,1.0,3.0,161.23175865815028,-1.1372358346395193,-4.3,161.4,32_761,37
3631,7086426,-2.799999999999983,161.20000000000005,0.0,0.75,32.0,1.0,3.5,161.22431578394128,-0.9951119815907882,-2.8,161.2,32_761,37
3632,7156455,-2.5999999999999943,161.0,0.0,1.0,32.0,1.0,3.0,161.02099242024315,-0.9251930357946664,-2.3,161.2,32_761,37
3633,7301473,-2.3999999999999773,160.80000000000007,0.0,1.25,32.0,1.0,3.0,160.81790945040922,-0.8550973962667147,-1.1,161.0,32_761,37
3634,7371522,-3.1999999999999886,160.80000000000007,0.0,0.0,32.0,1.0,2.5,160.83183764416802,-1.1400640337863837,-1.5,160.8,32_761,37
3635,7661594,-3.5999999999999943,160.80000000000007,0.0,-0.5,32.0,1.0,2.5,160.84029345907084,-1.2825270827101733,-3.2,160.8,32_761,37
3636,7731623,-3.3999999999999773,160.80000000000007,0.0,0.0,32.0,1.0,3.0,160.83594125692187,-1.2112974307166602,-4.0,160.8,32_761,37
3637,7876721,-2.9999999999999716,160.80000000000007,0.0,0.25,32.0,1.0,3.5,160.82798263983796,-1.0688271118499844,-3.4,160.8,32_761,37
3638,8096780,-3.3999999999999773,161.0,0.0,0.0,32.0,1.0,1.5,161.03589661935627,-1.2097931608895254,-2.4,160.8,32_761,37
3639,8311818,-2.9999999999999716,161.20000000000005,0.0,0.25,32.0,1.0,1.5,161.22791321604336,-1.0661755483548379,-3.4,161.0,32_761,37
3640,8386867,-2.5999999999999943,161.4000000000001,0.0,0.5,32.0,1.0,1.5,161.42094040117604,-0.9229005133316692,-2.8,161.2,32_761,37
3641,8456896,-2.3999999999999773,161.4000000000001,0.0,0.5,32.0,1.0,1.5,161.41784287989984,-0.8519190649051841,-2.2,161.4,32_761,37
3642,8891977,-1.799999999999983,161.20000000000005,0.0,0.75,32.0,1.0,0.5,161.21004931455116,-0.6397525873601927,-0.2,161.4,32_761,37
3643,9112010,-1.5999999999999943,161.20000000000005,0.0,0.75,32.0,1.0,0.0,161.20794025109313,-0.5686739264890167,-0.1,161.2,32_761,37
3644,9327156,-1.3999999999999773,161.20000000000005,0.0,0.75,32.0,1.0,2.0,161.20607928983327,-0.49759351516160344,0.0,161.2,32_761,37
3645,9617208,-1.1999999999999886,161.20000000000005,0.0,0.75,32.0,1.0,1.5,161.20446643936393,-0.42651157211427504,0.8,161.2,32_761,37
3646,9837494,-0.9999999999999716,161.20000000000005,0.0,0.75,32.0,1.0,0.5,161.20310170713222,-0.3554283161116006,0.5,161.2,32_761,37
3647,10127399,-1.1999999999999886,161.0,0.0,0.75,32.0,1.0,1.5,161.00447198758175,-0.42704138054478114,1.2,161.2,32_761,37
3648,10342436,-0.9999999999999716,161.0,0.0,0.75,32.0,1.0,1.5,161.00310556011024,-0.3558698306218684,0.4,161.0,32_761,37
3649,10707571,-0.9999999999999716,160.80000000000007,0.0,0.5,32.0,1.0,1.0,160.8031094226726,-0.3563124433845156,1.7,161.0,32_761,37
3650,10997667,-0.799999999999983,160.80000000000007,0.0,0.5,32.0,1.0,0.5,160.8019900374371,-0.2850512775838202,0.5,160.8,32_761,37
3651,11792916,-1.1999999999999886,160.80000000000007,0.0,0.25,32.0,1.0,0.0,160.80447754960065,-0.4275725068334035,3.2,160.8,32_761,37
3652,11867995,-1.799999999999983,160.80000000000007,0.0,0.0,32.0,1.0,1.5,160.81007431128194,-0.6413438789425294,-1.0,160.8,32_761,37
3653,11937984,-1.9999999999999716,160.80000000000007,0.0,0.0,32.0,1.0,2.5,160.81243732995287,-0.7125973289966383,-1.8,160.8,32_761,37
3654,12878094,-1.5999999999999943,160.80000000000007,0.0,0.0,32.0,1.0,1.0,160.80796000198504,-0.5700884449988842,-2.0,160.8,32_761,37
3655,13603527,-2.1999999999999886,161.0,0.0,0.0,32.0,1.0,0.0,161.01503035431196,-0.7828749711866926,-1.6,160.8,32_761,37
3656,17369703,-2.799999999999983,161.0,0.0,-0.25,32.0,1.0,5.5,161.02434598531988,-0.9963478965049193,-2.2,161.0,32_761,37
3657,17584596,-3.1999999999999886,161.0,0.0,-0.25,32.0,1.0,6.0,161.03179810211398,-1.1386481782612021,-3.3,161.0,32_761,37
3658,19540394,-3.5999999999999943,161.20000000000005,0.0,-0.25,32.0,1.0,4.5,161.24019350025605,-1.2793456923760458,-8.1,161.0,32_761,37
3659,19615451,-3.799999999999983,161.20000000000005,0.0,-0.25,32.0,1.0,4.5,161.2447828613379,-1.3503948272959474,-3.8,161.2,32_761,37
3660,20265666,-3.9999999999999716,161.20000000000005,0.0,-0.25,32.0,1.0,4.0,161.2496201545914,-1.421439808680614,-5.4,161.2,32_761,37
3661,20555762,-3.9999999999999716,161.4000000000001,0.0,-0.25,32.0,1.0,3.5,161.4495586862969,-1.4196791423592927,-4.7,161.2,32_761,37
3662,20700788,-4.199999999999989,161.4000000000001,0.0,-0.25,32.0,1.0,3.5,161.4546375921114,-1.49063183526231,-4.4,161.4,32_761,37
3663,20845835,-3.799999999999983,161.4000000000001,0.0,-0.25,32.0,1.0,4.5,161.4447273837087,-1.3487220940564884,-4.6,161.4,32_761,37
3677,44808650,-5.199999999999989,34.60000000000002,0.0,0.0,32.0,1.0,3.0,34.98856956207272,-8.546960007344188,17.4,43.8,32_769,20
3678,44953718,-5.199999999999989,34.39999999999998,0.0,-0.25,32.0,1.0,3.5,34.790803382503235,-8.595911436920959,-5.2,34.6,32_769,20
3679,45743918,-4.999999999999972,34.39999999999998,0.0,0.0,32.0,1.0,4.0,34.76147292621528,-8.26996158698112,-7.2,34.4,32_769,20
3680,47624571,-5.399999999999977,34.39999999999998,0.0,0.0,32.0,1.0,6.0,34.82125787503947,-8.921301654441637,-5.0,34.4,32_769,20
3681,54336406,-5.599999999999994,34.39999999999998,0.0,-0.25,32.0,1.0,4.5,34.852833457267124,-9.246112745563249,-5.4,34.4,32_769,20
3682,54481744,-5.799999999999983,34.39999999999998,0.0,-0.5,32.0,1.0,3.0,34.88552708502479,-9.570325434511194,-6.0,34.4,32_769,20
3683,54916952,-5.799999999999983,34.60000000000002,0.0,-0.25,32.0,1.0,2.0,35.08275929855007,-9.516020204968138,-8.0,34.4,32_769,20
3684,55632247,-5.999999999999972,34.60000000000002,0.0,-0.25,32.0,1.0,2.5,35.11637794534057,-9.837850966033185,-7.6,34.6,32_769,20
3685,55852314,-6.199999999999989,34.60000000000002,0.0,-0.5,32.0,1.0,4.0,35.151102400920536,-10.159055995846785,-6.6,34.6,32_769,20
3686,56432330,-6.199999999999989,34.39999999999998,-0.5,-0.25,32.0,1.0,4.5,34.95425582100123,-10.21687962972673,-9.1,34.6,32_769,20
3687,56937587,-5.799999999999983,34.200000000000045,-0.75,0.0,32.0,1.0,5.5,34.68832656672851,-9.625248156123881,-7.5,31.9,32_769,20
3688,57007616,-5.999999999999972,34.200000000000045,-0.75,-0.25,32.0,1.0,6.5,34.722327110952726,-9.950626687951543,-5.8,33.7,32_769,20
3689,57082617,-6.199999999999989,34.200000000000045,-0.75,-0.25,32.0,1.0,7.0,34.757445245587355,-10.275358164878101,-6.2,33.6,32_769,20
3690,57152647,-6.399999999999977,34.0,-0.75,-0.5,32.0,1.0,6.0,34.59710970586994,-10.660348294535298,-6.4,33.7,32_769,20
3691,57372714,-6.399999999999977,33.80000000000007,-0.75,-0.25,32.0,1.0,3.0,34.400581390435896,-10.72196905939092,-7.5,32.3,32_769,20
3692,57587746,-6.399999999999977,33.60000000000002,-1.0,-0.25,32.0,1.0,3.0,34.20409332229114,-10.784297867562556,-6.9,32.2,32_769,20
3693,57662735,-6.599999999999994,33.60000000000002,-1.0,-0.25,32.0,1.0,3.0,34.242079376112684,-11.113040535948285,-6.6,32.9,32_769,20
3694,57807804,-6.599999999999994,33.39999999999998,-1.0,-0.25,32.0,1.0,3.0,34.04585143596791,-11.177914782506043,-7.0,32.1,32_769,20
3695,58027851,-6.599999999999994,33.200000000000045,-1.0,-0.25,32.0,1.0,3.0,33.84966764977173,-11.243541102213172,-7.2,31.2,32_769,20
3696,58172946,-6.799999999999983,33.0,-1.0,-0.25,32.0,1.0,3.0,33.69332278063415,-11.643431498761654,-7.0,31.7,32_769,20
3731,11358010,-8.399999999999977,135.4000000000001,0.0,0.0,33.0,1.0,10.0,135.6603110714406,-3.5499890671643812,-13.8,58.0,33_785,11
3732,11432948,-8.399999999999977,136.20000000000005,0.0,0.0,33.0,1.0,10.5,136.45878498652996,-3.5291902993670092,-8.4,135.4,33_785,11
3733,11502707,-8.199999999999989,136.4000000000001,0.0,0.25,33.0,1.0,11.5,136.6462586388666,-3.4403271195147327,-8.4,136.2,33_785,11
3734,11577889,-7.999999999999972,136.60000000000002,0.0,1.25,33.0,1.0,11.5,136.834060087392,-3.3517076521225606,-8.0,136.4,33_785,11
3735,11648238,-7.799999999999983,136.60000000000002,0.0,1.5,33.0,1.0,12.5,136.82251276745362,-3.2680989068186372,-7.1,136.6,33_785,11
3736,11793176,-7.599999999999994,136.60000000000002,0.0,1.5,33.0,1.0,12.5,136.81125684679606,-3.184476225880084,-5.6,136.6,33_785,11
3737,11938244,-7.399999999999977,136.60000000000002,0.0,1.5,33.0,1.0,12.5,136.80029239734836,-3.100839962161784,-5.4,136.6,33_785,11
3738,12013263,-7.199999999999989,136.60000000000002,0.0,1.5,33.0,1.0,12.5,136.78961948919957,-3.0171904688648303,-6.3,136.6,33_785,11
3739,12158281,-6.999999999999972,136.60000000000002,0.0,1.5,33.0,1.0,12.5,136.77923819059677,-2.9335280995276007,-5.0,136.6,33_785,11
3740,12298359,-6.799999999999983,136.60000000000002,0.0,1.5,33.0,1.0,12.5,136.76914856794278,-2.849853208016996,-4.9,136.6,33_785,11
3741,12443397,-6.599999999999994,136.60000000000002,0.0,1.5,33.0,1.0,12.5,136.7593506857941,-2.7661661485194733,-4.6,136.6,33_785,11
3742,17945222,3.8000000000000114,34.39999999999998,-1.75,0.0,33.0,2.0,-2.0,34.609247319177555,6.303627756289533,75.9,136.6,33_786,32
3743,18095304,3.6000000000000227,34.200000000000045,-1.25,-0.5,33.0,2.0,-1.0,34.38895171417709,6.009005957494555,3.8,31.8,33_786,32
3744,18165284,3.6000000000000227,34.0,-1.25,-0.75,33.0,2.0,-1.0,34.190057034172966,6.044092162241148,3.3,33.3,33_786,32
3745,18455380,3.8000000000000114,33.60000000000002,-1.5,0.0,33.0,2.0,-1.0,33.81419820134734,6.452462888002522,1.4,30.4,33_786,32
3746,18600412,3.8000000000000114,33.39999999999998,-1.25,0.0,33.0,2.0,0.5,33.6154726279432,6.490771634475702,3.8,31.4,33_786,32
3747,18745441,3.8000000000000114,33.200000000000045,-1.25,0.0,33.0,2.0,0.5,33.41676226087745,6.529535998847248,3.8,31.6,33_786,32
3748,18890479,3.8000000000000114,33.0,-1.5,0.0,33.0,2.0,2.5,33.21806737304264,6.568764121821145,3.8,31.4,33_786,32
3749,19035547,3.8000000000000114,32.80000000000007,-1.5,0.0,33.0,2.0,2.5,33.01938824387884,6.608464338316867,3.8,30.8,33_786,32
