,Unnamed: 0,Unnamed: 0.1,app_stamp,ID_tracking,x_tracking,y_tracking,z_tracking,xd,yd,type_tracking,status,tick,range_tracking,speed_tracking,sinAzim_tracking,sinElv_tracking,new_id,sub_ID_count
2674,10659,11831,44355471,40.0,1.0390625,50.109375,0.0,-0.0703125,0.0,0.0,1.0,3.0,52.328125,0.0,-6.1e-05,0.0,40.0_895,39
2675,10661,11833,44560814,40.0,0.9921875,49.53125,0.0,-0.046875,0.0,0.0,2.0,5.0,48.96875,0.0,-6.1e-05,0.0,40.0_895,39
2676,10663,11835,44759582,40.0,0.46875,49.1796875,0.0,0.2421875,0.0,0.0,2.0,7.0,48.96875,0.0,0.0,0.0,40.0_895,39
2677,10665,11838,45157557,40.0,-0.15625,47.78125,0.0,0.75,-7.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,40.0_895,39
2678,10667,11840,45357595,40.0,-0.3046875,46.3828125,0.0,0.75,-7.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,40.0_895,39
2679,10669,11842,45560786,40.0,-1.0546875,46.2734375,0.0078125,1.296875,-0.1796875,0.0,3.0,9.0,0.0,0.0,0.000122,0.0,40.0_895,39
2680,10677,11850,46355763,40.0,-3.90625,46.640625,0.046875,2.4453125,-0.1875,0.0,4.0,9.0,48.1796875,0.0,0.00061,0.0,40.0_895,39
2681,10680,11853,46656165,40.0,-4.640625,46.578125,0.046875,2.4453125,-0.1875,0.0,3.0,6.0,0.0,0.0,0.000732,0.0,40.0_895,39
2682,10681,11854,46756164,40.0,-3.7578125,46.9296875,0.0859375,1.3671875,-0.8828125,0.0,4.0,7.0,50.1328125,-0.8203125,0.00061,0.0,40.0_895,39
2683,10685,11858,47161389,40.0,-5.4140625,46.890625,0.140625,2.3046875,-0.25,0.0,4.0,7.0,48.1796875,0.0,0.0008539999999999999,0.0,40.0_895,39
2684,10691,11864,48158460,40.0,-10.8203125,46.4375,0.3125,3.890625,-0.890625,0.0,4.0,11.0,48.1796875,0.0,0.0017690000000000004,0.0,40.0_895,39
2685,10692,11865,49156620,40.0,-13.59375,45.859375,0.421875,3.34375,-0.7734375,0.0,3.0,7.0,0.0,0.0,0.002196,6.1e-05,40.0_895,39
2686,10700,11873,52855154,40.0,3.59375,43.21875,0.171875,0.0,-0.953125,0.0,1.0,0.0,43.375,-0.953125,-0.000549,0.0,40.0_898,15
2687,10701,11874,52953923,40.0,4.0390625,43.0859375,0.171875,0.0,-1.015625,1.0,1.0,1.0,43.375,-1.015625,-0.00061,0.0,40.0_898,15
2688,10704,11877,53255054,40.0,4.3671875,42.7421875,0.1796875,-0.0234375,-0.9765625,0.0,1.0,4.0,43.0546875,-0.953125,-0.000732,0.0,40.0_898,15
2689,10707,11880,53554129,40.0,4.0703125,42.6484375,0.28125,0.0859375,-0.6875,0.0,2.0,7.0,42.5625,-0.7578125,-0.0006709999999999999,0.0,40.0_898,15
2690,10708,11881,53653518,40.0,3.9296875,42.7578125,0.3515625,0.171875,-0.125,0.0,2.0,8.0,44.03125,0.0,-0.00061,6.1e-05,40.0_898,15
2691,10710,11883,53860036,40.0,4.078125,42.53125,0.3046875,0.0390625,-0.7421875,0.0,2.0,10.0,42.3984375,-0.6953125,-0.0006709999999999999,0.0,40.0_898,15
2692,10714,11887,54253096,40.0,4.03125,42.1640625,0.2890625,0.0625,-1.125,1.0,4.0,10.0,41.9921875,-1.140625,-0.0006709999999999999,0.0,40.0_898,15
2693,10723,11896,54009,41.0,-3.71875,16.09375,0.25,0.0,0.0,0.0,2.0,125.0,16.5234375,0.0,0.0017079999999999999,6.1e-05,41.0_903,78
2694,10782,12474,57860564,41.0,-5.0546875,15.1953125,0.0,0.65625,-1.078125,0.0,2.0,255.0,17.0078125,-0.8203125,0.00244,0.0,41.0_903,78
2695,10790,12482,58652637,41.0,-5.6015625,14.296875,0.0234375,0.6640625,-1.1171875,0.0,3.0,251.0,0.0,0.0,0.002806,0.0,41.0_903,78
2696,10792,12484,58852635,41.0,-7.28125,13.5234375,0.0234375,1.8125,-1.953125,0.0,4.0,253.0,16.1171875,-0.890625,0.00366,0.0,41.0_903,78
2697,10798,12490,59453763,41.0,-8.375,12.3515625,0.0234375,1.8125,-1.953125,0.0,3.0,247.0,0.0,0.0,0.004331000000000001,0.0,41.0_903,78
2698,10799,12491,59552717,41.0,-7.9453125,12.3046875,0.0078125,1.2265625,-2.4375,1.0,4.0,248.0,14.8125,-1.3984375,0.004209,0.0,41.0_903,78
2699,10800,12492,59652506,41.0,-8.0625,12.0546875,0.0078125,1.2265625,-2.4375,1.0,3.0,247.0,0.0,0.0,0.004331000000000001,0.0,41.0_903,78
2700,10801,12493,57629,42.0,12.5,16.984375,0.328125,0.0,0.0,0.0,3.0,159.0,0.0,0.0,-0.004514,6.1e-05,42.0_904,10
2701,10810,12514,2157865,42.0,12.4453125,17.03125,0.328125,0.015625,0.015625,0.0,3.0,162.0,0.0,0.0,-0.004514,0.000122,42.0_904,10
2702,10821,12526,6957321,42.0,3.5078125,47.796875,0.7421875,0.0,15.28125,1.0,1.0,0.0,47.9375,15.28125,-0.000488,6.1e-05,42.0_910,15
2703,10822,12527,7058339,42.0,2.4921875,48.359375,0.7109375,-0.0078125,17.984375,1.0,1.0,1.0,48.1015625,18.046875,-0.000305,6.1e-05,42.0_910,15
2704,10823,12528,7162808,42.0,2.8671875,49.2109375,0.484375,-0.0078125,14.2421875,1.0,1.0,2.0,48.1796875,14.0625,-0.000366,6.1e-05,42.0_910,15
2705,10824,12529,8159215,42.0,2.4140625,17.1640625,0.0,0.0,2.0546875,1.0,1.0,0.0,17.3359375,2.0546875,-0.000976,0.0,42.0_910,15
2706,10829,12534,8658392,42.0,2.2890625,17.4296875,0.0,0.078125,0.625,0.0,2.0,5.0,17.5,0.640625,-0.000915,0.0,42.0_910,15
2707,10832,12537,9862788,42.0,-0.1484375,59.96875,0.3671875,0.0,-7.5703125,1.0,1.0,0.0,59.9765625,-7.5703125,0.0,0.0,42.0_910,15
2708,10833,12538,9962557,42.0,0.75,60.6953125,0.375,0.0,-7.5625,1.0,1.0,1.0,61.0390625,-7.5703125,0.0,0.0,42.0_910,15
2709,10834,12539,10062997,42.0,0.28125,60.828125,0.375,0.0078125,-7.875,1.0,1.0,2.0,61.9296875,-7.890625,0.0,0.0,42.0_910,15
2710,10835,12540,10558348,42.0,0.6328125,19.3515625,0.296875,0.0,-31.3984375,1.0,1.0,0.0,19.3671875,-31.3984375,-0.000183,0.000122,42.0_910,15
2711,10837,12542,12059112,42.0,5.9921875,34.2265625,0.0,0.0,0.0,0.0,1.0,0.0,34.75,0.0,-0.001281,0.0,42.0_912,34
2712,10838,12543,12163371,42.0,7.234375,33.609375,0.0,0.0078125,-0.9921875,1.0,1.0,1.0,34.5859375,-1.015625,-0.001525,0.0,42.0_912,34
2713,10842,12547,12559924,42.0,6.4375,34.0625,0.3046875,0.046875,0.0078125,0.0,2.0,5.0,34.75,0.0,-0.001342,6.1e-05,42.0_912,34
2714,10846,12551,12955039,42.0,6.0625,32.78125,0.0,0.125,0.015625,0.0,2.0,9.0,30.6015625,0.0,-0.001342,0.0,42.0_912,34
2715,10864,12569,15259533,42.0,1.8359375,60.0234375,0.84375,0.0,-15.2109375,1.0,1.0,0.0,60.0625,-15.2109375,-0.000122,6.1e-05,42.0_912,34
2716,10865,12570,15356542,42.0,2.125,62.8125,0.8671875,0.0,-16.3984375,1.0,1.0,1.0,63.5625,-16.4296875,-0.000183,6.1e-05,42.0_912,34
2717,10866,12571,15857066,42.0,4.53125,62.734375,0.0,0.0,-17.78125,1.0,1.0,0.0,62.90625,-17.78125,-0.000488,0.0,42.0_912,34
2718,10867,12572,15959504,42.0,3.75,62.2109375,0.0,0.0,-16.4921875,1.0,1.0,1.0,62.6640625,-16.4296875,-0.000366,0.0,42.0_912,34
2719,10869,12574,16159562,42.0,3.0234375,57.5625,0.0,0.0,-13.0390625,1.0,1.0,3.0,57.046875,-12.8984375,-0.000305,0.0,42.0_912,34
2720,10870,12575,16660752,42.0,4.5546875,56.28125,0.875,0.0,-15.1484375,1.0,1.0,0.0,56.4765625,-15.1484375,-0.000549,0.000122,42.0_912,34
2721,10873,12578,17756374,42.0,2.7578125,28.34375,0.0,0.0,3.2734375,1.0,1.0,0.0,28.484375,3.2734375,-0.0006709999999999999,0.0,42.0_914,25
2722,10875,12580,17953092,42.0,2.5703125,28.8515625,0.0,0.03125,1.5,1.0,1.0,2.0,28.484375,1.40625,-0.00061,0.0,42.0_914,25
2723,10877,12582,18155305,42.0,2.03125,29.03125,0.0,0.265625,1.3515625,1.0,1.0,4.0,28.8125,1.34375,-0.00042699999999999997,0.0,42.0_914,25
2724,10878,12583,18257744,42.0,2.2265625,29.2265625,0.0234375,0.03125,0.2890625,0.0,2.0,5.0,30.6015625,0.0,-0.000488,0.0,42.0_914,25
2725,10880,12585,18457361,42.0,1.96875,29.3359375,0.015625,0.3203125,1.328125,1.0,2.0,7.0,29.3828125,1.4765625,-0.00042699999999999997,0.0,42.0_914,25
2726,10887,12592,19158772,42.0,1.5234375,30.2578125,0.015625,0.5078125,1.3671875,1.0,2.0,14.0,30.109375,1.34375,-0.000305,0.0,42.0_914,25
2727,10897,12602,20157785,42.0,1.34375,31.484375,0.0234375,0.3203125,1.2421875,1.0,3.0,17.0,0.0,0.0,-0.000244,0.0,42.0_914,25
2728,10898,12603,20668725,42.0,6.7265625,38.5625,0.0,0.0,33.9765625,1.0,1.0,0.0,39.1484375,33.9765625,-0.001281,0.0,42.0_915,32
2729,10899,12604,21155861,42.0,6.734375,15.4375,0.0,0.0,0.4453125,0.0,1.0,0.0,16.8515625,0.4453125,-0.00305,0.0,42.0_915,32
2730,10901,12606,21357238,42.0,6.953125,15.7265625,0.0,0.0,0.703125,0.0,1.0,2.0,17.2578125,0.640625,-0.00305,0.0,42.0_915,32
2731,10905,12610,22662367,42.0,8.6640625,15.140625,0.2578125,0.015625,0.1640625,0.0,1.0,1.0,17.3359375,0.125,-0.003782,6.1e-05,42.0_915,32
2732,10906,12611,23153230,42.0,4.1484375,26.859375,0.0,0.0,0.828125,0.0,1.0,0.0,27.1796875,0.828125,-0.001098,0.0,42.0_915,32
2733,10908,12613,23353657,42.0,4.46875,26.375,0.0546875,0.0234375,-1.5703125,1.0,1.0,2.0,26.9375,-1.46875,-0.00122,0.0,42.0_915,32
2734,10909,12614,23457476,42.0,4.3359375,26.25,0.078125,0.03125,-1.546875,1.0,1.0,3.0,26.6171875,-1.53125,-0.001159,0.0,42.0_915,32
2735,10918,12624,24455462,42.0,4.109375,24.8515625,0.125,0.1640625,-1.609375,1.0,4.0,12.0,25.3125,-1.65625,-0.001159,0.0,42.0_915,32
2736,10929,12635,25552851,42.0,4.09375,23.3359375,0.1171875,0.078125,-1.3984375,1.0,3.0,13.0,0.0,0.0,-0.001281,0.0,42.0_915,32
2737,10930,12636,27057986,42.0,9.6796875,32.34375,0.421875,0.0,-43.0234375,1.0,1.0,0.0,33.7734375,-43.0234375,-0.002135,6.1e-05,42.0_916,5
2738,10931,12637,28057728,42.0,12.859375,32.8046875,0.0,0.0,21.2578125,1.0,1.0,0.0,35.2421875,21.2578125,-0.002745,0.0,42.0_916,5
2739,10932,12638,28158927,42.0,11.734375,32.265625,0.0,0.0,21.6328125,1.0,1.0,1.0,33.609375,20.359375,-0.002562,0.0,42.0_916,5
2740,10933,12639,28663614,42.0,8.578125,33.078125,0.53125,0.0,14.0,1.0,1.0,0.0,34.1796875,14.0,-0.001891,0.000122,42.0_916,5
2741,10934,12640,29158044,42.0,9.8515625,33.1484375,0.0,0.0,52.21875,1.0,1.0,0.0,34.5859375,52.21875,-0.002135,0.0,42.0_916,5
2742,10935,12641,30752462,42.0,-10.1796875,138.671875,3.1171875,0.0,0.0,0.0,1.0,0.0,139.0859375,0.0,0.000549,0.000122,42.0_917,46
2743,10936,12642,30854891,42.0,-9.6328125,138.71875,3.1171875,0.0,0.0,0.0,1.0,1.0,139.0859375,0.0,0.000488,0.000122,42.0_917,46
2744,10938,12644,31057442,42.0,-9.5859375,137.9140625,3.3515625,0.0,0.0,0.0,1.0,3.0,136.296875,0.0,0.000488,0.000183,42.0_917,46
2745,10939,12645,31155161,42.0,-9.8828125,138.078125,3.3046875,0.0390625,0.0,0.0,1.0,4.0,139.0859375,0.0,0.000549,0.000183,42.0_917,46
2746,10940,12646,31255589,42.0,-9.5546875,137.6484375,3.4296875,-0.03125,0.0,0.0,2.0,5.0,136.1015625,0.0,0.000488,0.000183,42.0_917,46
2747,10941,12647,31359068,42.0,-9.53125,137.8203125,3.3828125,-0.0390625,0.0,0.0,2.0,6.0,139.0859375,0.0,0.000488,0.000183,42.0_917,46
2748,10942,12648,31460876,42.0,-9.8046875,137.9296875,3.3515625,0.078125,0.0,0.0,2.0,7.0,139.0859375,0.0,0.000549,0.000183,42.0_917,46
2749,10943,12649,31559364,42.0,-9.7421875,137.8046875,3.3828125,0.0390625,0.0,0.0,2.0,8.0,137.296875,0.0,0.000549,0.000183,42.0_917,46
2750,10952,12658,32455036,42.0,-8.3046875,138.359375,3.25,-0.828125,0.046875,0.0,4.0,14.0,139.2890625,0.0,0.00042699999999999997,0.000183,42.0_917,46
2751,10969,12675,34157146,42.0,-5.7734375,138.734375,3.2109375,-1.328125,0.0546875,0.0,4.0,24.0,139.2890625,0.0,0.000305,0.000122,42.0_917,46
2752,10980,12686,35257977,42.0,-3.5703125,138.84375,3.21875,-1.6328125,0.0625,0.0,3.0,16.0,0.0,0.0,0.000183,0.000122,42.0_917,46
2753,10982,12688,36262765,42.0,-4.421875,51.1484375,0.796875,0.0,0.0,0.0,1.0,0.0,51.3515625,0.0,0.0006709999999999999,0.000122,42.0_919,11
2754,10983,12689,36362563,42.0,-3.8828125,51.2265625,0.796875,0.0,0.0,0.0,1.0,1.0,51.3515625,0.0,0.000549,0.000122,42.0_919,11
2755,10984,12690,36461342,42.0,-4.0703125,51.1953125,0.8046875,0.0,0.0,0.0,1.0,2.0,51.3515625,0.0,0.00061,0.000122,42.0_919,11
2756,10986,12692,36661381,42.0,-4.265625,50.40625,1.0703125,0.046875,0.0,0.0,1.0,4.0,48.1796875,0.0,0.00061,0.000122,42.0_919,11
2757,10987,12693,36762020,42.0,-3.9609375,50.578125,1.0234375,-0.0234375,0.0,0.0,2.0,5.0,51.3515625,0.0,0.00061,0.000122,42.0_919,11
2758,10988,12694,36863039,42.0,-3.2890625,50.2734375,1.125,-0.265625,0.015625,0.0,2.0,6.0,48.96875,0.0,0.000488,0.000122,42.0_919,11
2759,10989,12695,36962588,42.0,-3.4765625,50.390625,1.0859375,-0.1640625,0.0078125,0.0,2.0,7.0,51.3515625,0.0,0.000488,0.000122,42.0_919,11
2760,10991,12697,37162759,42.0,-3.9453125,49.8515625,1.21875,0.15625,0.0,0.0,2.0,9.0,48.1796875,0.0,0.00061,0.000183,42.0_919,11
2761,10992,12698,37260908,42.0,-3.75,49.828125,1.21875,0.0,0.0,0.0,2.0,10.0,48.96875,0.0,0.000549,0.000183,42.0_919,11
2762,10993,12703,38162796,42.0,2.2421875,54.3125,0.78125,0.0,-15.2734375,1.0,1.0,0.0,54.3671875,-15.2734375,-0.000244,6.1e-05,42.0_920,5
2763,10995,12705,39358544,42.0,1.8515625,1.9296875,0.0,0.0,4.4296875,1.0,1.0,0.0,2.6875,4.4296875,-0.005307,0.0,42.0_920,5
2764,10996,12706,39459533,42.0,0.9609375,3.640625,0.0,-0.1796875,5.6015625,1.0,1.0,1.0,3.3359375,5.90625,-0.001952,0.0,42.0_920,5
2765,10997,12707,39954535,42.0,2.546875,17.5546875,0.0,0.0,-47.7734375,1.0,1.0,0.0,17.7421875,-47.7734375,-0.001037,0.0,42.0_920,5
2766,10998,12708,40552776,42.0,-5.203125,47.6796875,0.0,0.0,0.0,0.0,1.0,1.0,47.96875,0.0,0.000793,0.0,42.0_921,8
2767,11000,12710,40954012,42.0,-5.09375,47.8125,0.015625,-0.0078125,0.0,0.0,2.0,5.0,47.96875,0.0,0.000793,0.0,42.0_921,8
2768,11002,12712,41152113,42.0,-5.453125,48.390625,0.0,0.09375,0.0,0.0,2.0,7.0,51.3515625,0.0,0.0008539999999999999,0.0,42.0_921,8
2769,11005,12715,41663028,42.0,-5.2890625,50.078125,0.0,-0.0859375,0.0078125,0.0,3.0,11.0,0.0,0.0,0.000793,0.0,42.0_921,8
2770,11020,12730,52556727,42.0,5.359375,18.9453125,0.3046875,0.0,0.640625,0.0,1.0,0.0,19.6953125,0.640625,-0.002013,6.1e-05,42.0_931,66
2771,11021,12731,52653506,42.0,4.5546875,18.2890625,0.296875,0.015625,0.015625,0.0,1.0,1.0,18.4765625,0.0,-0.0017690000000000004,0.000122,42.0_931,66
2772,11044,12762,55755539,42.0,3.4296875,18.1796875,0.1875,0.125,-0.015625,0.0,2.0,32.0,18.4765625,-0.0546875,-0.001342,6.1e-05,42.0_931,66
2773,11054,12773,56851857,42.0,3.2421875,17.8359375,0.125,0.1796875,-0.5859375,0.0,2.0,43.0,18.0703125,-0.6328125,-0.001281,0.0,42.0_931,66
2774,11069,12788,58354683,42.0,0.953125,16.7109375,0.1328125,1.1640625,-1.25,1.0,4.0,55.0,16.6015625,-1.3359375,-0.000366,6.1e-05,42.0_931,66
2775,11072,12791,58651837,42.0,0.4765625,16.3046875,0.140625,1.2578125,-1.4765625,1.0,4.0,56.0,15.875,-1.53125,-0.000122,6.1e-05,42.0_931,66
2776,11074,12793,58851835,42.0,-0.828125,16.0625,0.1484375,1.984375,-1.5546875,1.0,2.0,58.0,15.953125,-1.46875,0.000366,6.1e-05,42.0_931,66
2777,11076,12795,59053647,42.0,-1.2265625,15.75,0.1484375,1.984375,-1.5546875,1.0,3.0,58.0,0.0,0.0,0.000549,6.1e-05,42.0_931,66
2778,11079,12798,59345894,42.0,-2.671875,15.1953125,0.1640625,2.5546875,-1.9296875,1.0,2.0,61.0,15.140625,-1.46875,0.001342,6.1e-05,42.0_931,66
2779,11081,12800,59548497,42.0,-3.1875,14.8046875,0.1640625,2.5546875,-1.9296875,1.0,3.0,61.0,0.0,0.0,0.001586,6.1e-05,42.0_931,66
2780,11082,12801,59649106,42.0,-4.3046875,14.46875,0.1640625,3.15625,-2.34375,1.0,4.0,62.0,14.734375,-1.3984375,0.002196,6.1e-05,42.0_931,66
2781,11085,12804,59957433,42.0,-5.3203125,13.6328125,0.1015625,3.1875,-2.640625,1.0,3.0,64.0,0.0,0.0,0.002806,0.0,42.0_931,66
2782,11086,12805,58629,43.0,1.53125,61.03125,1.0234375,0.0390625,-0.1875,0.0,4.0,14.0,61.7265625,0.0,-0.000122,0.000122,43.0_932,7
2783,11091,12810,1460721,43.0,-1.0859375,1.2109375,0.0,0.0,1.6640625,1.0,1.0,0.0,1.6328125,1.6640625,0.005185,0.0,43.0_932,7
2784,11092,12811,1952443,43.0,0.5390625,14.46875,0.21875,0.0,8.9921875,1.0,1.0,0.0,14.484375,8.9921875,-0.000183,6.1e-05,43.0_932,7
2785,11095,12814,3554870,43.0,9.2421875,27.7109375,0.0,0.0,1.0859375,1.0,1.0,0.0,29.21875,1.0859375,-0.002379,0.0,43.0_934,5
2786,11096,12815,4054798,43.0,11.6015625,33.4453125,0.0,0.0,-31.140625,1.0,1.0,0.0,35.40625,-31.140625,-0.00244,0.0,43.0_934,5
2787,11097,12816,4564002,43.0,7.765625,59.6328125,0.0,0.0,56.328125,1.0,1.0,0.0,60.140625,56.328125,-0.000915,0.0,43.0_934,5
2788,11098,12817,6162196,43.0,5.8984375,61.9609375,1.0078125,-0.0703125,-0.203125,0.0,1.0,1.0,62.015625,0.0,-0.0006709999999999999,0.000122,43.0_934,5
2789,11099,12818,7259127,43.0,10.578125,32.5859375,0.0,0.0,54.203125,1.0,1.0,0.0,34.265625,54.203125,-0.002318,0.0,43.0_934,5
2790,11105,12824,10953033,43.0,-3.609375,113.109375,0.0,0.0,0.0,0.0,1.0,0.0,113.171875,0.0,0.000244,0.0,43.0_938,34
2791,11107,12826,11158038,43.0,-3.0390625,114.109375,0.0,0.0,0.0,0.0,1.0,2.0,114.1640625,0.0,0.000183,0.0,43.0_938,34
2792,11108,12827,11258826,43.0,-3.2578125,113.796875,0.0390625,0.015625,0.0,0.0,1.0,3.0,113.171875,0.0,0.000183,0.0,43.0_938,34
2793,11109,12828,11360074,43.0,-3.6796875,113.859375,0.0390625,0.078125,0.0,0.0,1.0,4.0,114.1640625,0.0,0.000244,0.0,43.0_938,34
2794,11110,12829,11458222,43.0,-3.8828125,114.3203125,0.0,0.125,0.0,0.0,2.0,5.0,116.359375,0.0,0.000244,0.0,43.0_938,34
2795,11111,12830,11558571,43.0,-3.609375,114.1328125,0.0234375,0.0234375,0.0,0.0,2.0,6.0,113.171875,0.0,0.000244,0.0,43.0_938,34
2796,11113,12833,11863038,43.0,-4.1171875,114.140625,0.0234375,0.3359375,0.0,0.0,4.0,7.0,114.3671875,0.0,0.000244,0.0,43.0_938,34
2797,11114,12834,11956486,43.0,-4.546875,114.3984375,0.0,0.6015625,-0.0078125,0.0,4.0,8.0,116.359375,0.0,0.000305,0.0,43.0_938,34
2798,11115,12835,14356077,43.0,-4.875,111.0,0.5,-0.5078125,0.1796875,0.0,4.0,7.0,112.375,0.0,0.000305,0.0,43.0_938,34
2799,11118,12838,14659575,43.0,-4.0234375,110.953125,0.5546875,-1.0859375,0.8984375,0.0,2.0,10.0,109.9765625,0.7578125,0.000244,0.0,43.0_938,34
2800,11121,12841,14952252,43.0,-3.796875,111.1796875,0.578125,-1.0,1.4609375,1.0,4.0,11.0,110.375,1.4609375,0.000244,0.0,43.0_938,34
2801,11122,12842,15057355,43.0,-4.109375,111.4296875,0.5703125,-0.6796875,0.1328125,0.0,4.0,12.0,113.171875,0.0,0.000244,0.0,43.0_938,34
2802,11127,12847,15557779,43.0,-4.75,111.5625,0.640625,0.0,0.0,0.0,4.0,15.0,113.171875,0.0,0.000305,0.0,43.0_938,34
2803,11130,12850,15853446,43.0,-4.953125,111.453125,0.609375,0.140625,0.0,0.0,3.0,16.0,0.0,0.0,0.000305,0.0,43.0_938,34
2804,11131,12851,16859160,43.0,-5.765625,111.984375,3.2265625,0.40625,-0.015625,0.0,2.0,24.0,113.171875,0.0,0.000366,0.000183,43.0_938,34
2805,11133,12853,17056527,43.0,-5.6484375,112.0546875,5.75,0.2734375,-0.015625,0.0,2.0,26.0,113.171875,0.0,0.000366,0.000366,43.0_938,34
2806,11138,12858,17559316,43.0,-5.828125,112.0546875,10.1484375,0.28125,-0.03125,0.0,3.0,29.0,0.0,0.0,0.000366,0.0006709999999999999,43.0_938,34
2807,11139,12859,18559379,43.0,9.2109375,33.6640625,0.5390625,0.0,1.921875,1.0,1.0,0.0,34.9140625,1.921875,-0.001952,0.000122,43.0_939,33
2808,11141,12861,18759157,43.0,8.8046875,31.03125,0.21875,0.0546875,0.015625,0.0,1.0,2.0,31.7421875,0.0,-0.002013,0.0,43.0_939,33
2809,11149,12869,19561159,43.0,9.6171875,28.6953125,0.0,-0.28125,-0.0859375,0.0,2.0,10.0,28.9765625,0.0,-0.002379,0.0,43.0_939,33
2810,11170,12890,21662102,43.0,10.0,28.359375,0.0,-0.1875,-0.0546875,0.0,3.0,23.0,0.0,0.0,-0.002501,0.0,43.0_939,33
2811,11171,12891,22662967,43.0,8.9296875,15.1328125,0.0,0.0,0.640625,0.0,1.0,0.0,17.578125,0.640625,-0.003904,0.0,43.0_939,33
2812,11174,12894,24157456,43.0,12.015625,31.640625,0.5234375,0.0,-29.34375,1.0,1.0,0.0,33.859375,-29.34375,-0.002684,0.000122,43.0_941,6
2813,11175,12895,24657693,43.0,10.015625,33.1875,0.0,0.0,-29.34375,1.0,1.0,0.0,34.671875,-29.34375,-0.002196,0.0,43.0_941,6
2814,11176,12896,25161955,43.0,10.296875,32.25,0.0,0.0,-39.5546875,1.0,1.0,0.0,33.859375,-39.5546875,-0.002257,0.0,43.0_941,6
2815,11177,12897,25659750,43.0,8.421875,32.6953125,0.3828125,0.0,10.015625,1.0,1.0,0.0,33.7734375,10.015625,-0.00183,6.1e-05,43.0_941,6
2816,11178,12898,26156483,43.0,4.125,106.078125,2.71875,0.0,0.0,0.0,1.0,0.0,106.1953125,0.0,-0.000183,0.000183,43.0_941,6
2817,11179,12899,26653648,43.0,4.1953125,21.9765625,0.0,0.0,14.4453125,1.0,1.0,0.0,22.3828125,14.4453125,-0.001403,0.0,43.0_941,6
2818,11183,12903,33059340,43.0,4.1015625,43.8359375,0.0,0.0,0.0,0.0,1.0,0.0,44.03125,0.0,-0.00061,0.0,43.0_945,16
2819,11186,12906,33359347,43.0,4.28125,45.6953125,0.5703125,0.0,0.1015625,0.0,1.0,3.0,44.03125,0.0,-0.00061,6.1e-05,43.0_945,16
2820,11187,12907,33460345,43.0,4.6015625,46.4921875,0.90625,-0.0390625,1.0625,1.0,1.0,4.0,48.5859375,1.1484375,-0.0006709999999999999,0.000122,43.0_945,16
2821,11192,12912,33959573,43.0,4.015625,47.5859375,1.1328125,0.1640625,2.34375,1.0,2.0,9.0,48.3671875,2.6640625,-0.000549,0.000183,43.0_945,16
2822,11198,12918,34556145,43.0,4.1640625,48.2578125,1.1171875,0.046875,0.0390625,0.0,3.0,9.0,0.0,0.0,-0.00061,0.000122,43.0_945,16
2823,11203,12923,37360366,43.0,3.4375,63.4609375,0.0,0.0,36.609375,1.0,1.0,0.0,63.5625,36.609375,-0.000305,0.0,43.0_948,10
2824,11204,12924,37858990,43.0,1.28125,64.84375,0.0,0.0,19.96875,1.0,1.0,0.0,64.859375,19.96875,-6.1e-05,0.0,43.0_948,10
2825,11205,12925,37967089,43.0,1.109375,62.8125,0.0,0.0,26.2734375,1.0,1.0,1.0,61.8515625,26.4609375,-6.1e-05,0.0,43.0_948,10
2826,11206,12926,38063407,43.0,1.2890625,65.0859375,0.0,0.0,21.5859375,1.0,1.0,2.0,64.703125,21.3828125,-6.1e-05,0.0,43.0_948,10
2827,11208,12928,39058328,43.0,4.2421875,18.390625,0.0,0.0,0.703125,0.0,1.0,0.0,18.8828125,0.703125,-0.0016469999999999998,0.0,43.0_948,10
2828,11211,12931,39359154,43.0,3.8671875,18.1484375,0.0078125,0.0234375,0.0,0.0,1.0,3.0,18.4765625,0.0,-0.001525,0.0,43.0_948,10
2829,11212,12932,39860666,43.0,0.7578125,7.6953125,0.0,0.0,-10.328125,1.0,1.0,0.0,7.734375,-10.328125,-0.0006709999999999999,0.0,43.0_948,10
2830,11230,12950,48956680,43.0,4.2265625,61.3671875,0.9609375,0.0,-38.4609375,1.0,1.0,0.0,61.5234375,-38.4609375,-0.00042699999999999997,0.000122,43.0_958,5
2831,11231,12951,49960998,43.0,6.296875,34.9140625,0.546875,0.0,14.703125,1.0,1.0,0.0,35.484375,14.703125,-0.001281,0.000122,43.0_958,5
2832,11232,12952,50450436,43.0,4.3203125,68.4453125,4.1484375,0.0,0.0,0.0,1.0,0.0,68.7109375,0.0,-0.00042699999999999997,0.00042699999999999997,43.0_958,5
2833,11233,12953,50552848,43.0,4.765625,68.3828125,4.1484375,0.0,0.0,0.0,1.0,1.0,68.7109375,0.0,-0.00042699999999999997,0.00042699999999999997,43.0_958,5
2834,11234,12954,50658507,43.0,4.3828125,68.078125,4.0625,0.0,0.0,0.0,1.0,2.0,67.3125,0.0,-0.00042699999999999997,0.00042699999999999997,43.0_958,5
2835,11243,12963,259836,44.0,11.3828125,32.6484375,0.0,0.0,2.6953125,1.0,1.0,0.0,34.5859375,2.6953125,-0.002501,0.0,44.0_964,78
